Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	2048
Coarse Gain:	64
Fine Gain:	1.68
Upper Discriminator:	2175
Lower Discriminator:	93
Calibration Coefficients:Elapsed Real Time:	711.75
Elapsed Live Time:	698.06
Start Time:	February 18, 2016, 04:11:41
End Time:	February 18, 2016, 04:23:33
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	794	2012	34172	-23732	4	1133

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		0
15		0
16		0
17		0
18		0
19		0
20		0
21		0
22		0
23		0
24		0
25		0
26		0
27		0
28		0
29		0
30		0
31		0
32		0
33		0
34		0
35		0
36		0
37		0
38		0
39		0
40		0
41		0
42		0
43		0
44		0
45		0
46		0
47		0
48		0
49		0
50		0
51		0
52		0
53		0
54		0
55		0
56		0
57		0
58		0
59		0
60		0
61		0
62		0
63		0
64		0
65		0
66		0
67		0
68		0
69		0
70		0
71		0
72		0
73		0
74		0
75		0
76		0
77		0
78		0
79		0
80		0
81		0
82		0
83		0
84		1
85		6
86		6
87		9
88		63
89		456
90		1519
91		2570
92		2879
93		2972
94		2785
95		2673
96		2682
97		2628
98		2542
99		2552
100		2520
101		2492
102		2405
103		2341
104		2330
105		2339
106		2252
107		2283
108		2131
109		2131
110		2075
111		2072
112		2092
113		1998
114		1981
115		1876
116		1979
117		1948
118		1837
119		1767
120		1904
121		1791
122		1728
123		1742
124		1709
125		1665
126		1711
127		1591
128		1648
129		1639
130		1585
131		1530
132		1561
133		1511
134		1467
135		1440
136		1484
137		1446
138		1367
139		1392
140		1285
141		1392
142		1351
143		1299
144		1384
145		1382
146		1241
147		1331
148		1260
149		1237
150		1123
151		1249
152		1154
153		1246
154		1163
155		1175
156		1092
157		1090
158		1103
159		1050
160		1138
161		1118
162		1011
163		1009
164		1045
165		1054
166		985
167		979
168		1028
169		973
170		902
171		915
172		920
173		954
174		903
175		946
176		933
177		910
178		887
179		895
180		874
181		845
182		873
183		842
184		818
185		903
186		830
187		808
188		794
189		815
190		814
191		817
192		849
193		780
194		784
195		755
196		760
197		721
198		786
199		722
200		763
201		723
202		712
203		699
204		720
205		716
206		679
207		693
208		633
209		696
210		643
211		673
212		670
213		610
214		673
215		678
216		622
217		669
218		665
219		628
220		614
221		646
222		616
223		618
224		611
225		597
226		589
227		560
228		612
229		588
230		597
231		589
232		566
233		567
234		550
235		529
236		547
237		559
238		594
239		487
240		541
241		502
242		519
243		532
244		539
245		505
246		544
247		510
248		530
249		526
250		511
251		526
252		490
253		515
254		484
255		454
256		533
257		517
258		484
259		486
260		483
261		512
262		498
263		483
264		485
265		480
266		459
267		447
268		442
269		469
270		428
271		450
272		485
273		451
274		459
275		433
276		418
277		431
278		432
279		459
280		422
281		461
282		428
283		449
284		426
285		436
286		439
287		444
288		413
289		452
290		399
291		438
292		423
293		418
294		420
295		401
296		382
297		429
298		402
299		410
300		369
301		394
302		374
303		401
304		373
305		413
306		357
307		375
308		394
309		403
310		411
311		362
312		399
313		363
314		364
315		360
316		355
317		374
318		368
319		358
320		354
321		392
322		342
323		346
324		389
325		352
326		357
327		343
328		365
329		365
330		314
331		363
332		348
333		381
334		318
335		330
336		350
337		345
338		346
339		331
340		334
341		338
342		344
343		343
344		336
345		319
346		298
347		372
348		315
349		360
350		310
351		328
352		332
353		365
354		316
355		307
356		304
357		325
358		348
359		304
360		307
361		334
362		317
363		303
364		326
365		315
366		297
367		309
368		322
369		304
370		305
371		312
372		340
373		315
374		305
375		324
376		297
377		308
378		340
379		303
380		283
381		309
382		309
383		296
384		317
385		332
386		287
387		265
388		303
389		285
390		289
391		303
392		279
393		297
394		296
395		307
396		292
397		271
398		291
399		270
400		285
401		283
402		287
403		289
404		313
405		263
406		255
407		271
408		279
409		306
410		271
411		256
412		247
413		297
414		261
415		264
416		270
417		266
418		275
419		280
420		253
421		243
422		242
423		258
424		250
425		291
426		269
427		264
428		227
429		246
430		258
431		251
432		233
433		240
434		260
435		257
436		250
437		239
438		256
439		251
440		263
441		287
442		234
443		255
444		230
445		262
