Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	2048
Coarse Gain:	64
Fine Gain:	1.68
Upper Discriminator:	2175
Lower Discriminator:	93
Calibration Coefficients:Elapsed Real Time:	591.31
Elapsed Live Time:	579.72
Start Time:	February 18, 2016, 04:35:26
End Time:	February 18, 2016, 04:45:17
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	794	2012	36457	-26930	4	1134

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		0
15		0
16		0
17		0
18		0
19		0
20		0
21		0
22		0
23		0
24		0
25		0
26		0
27		0
28		0
29		0
30		0
31		0
32		0
33		0
34		0
35		0
36		0
37		0
38		0
39		0
40		0
41		0
42		0
43		0
44		0
45		0
46		0
47		0
48		0
49		0
50		0
51		0
52		0
53		0
54		0
55		0
56		0
57		0
58		0
59		0
60		0
61		0
62		0
63		0
64		0
65		0
66		0
67		0
68		0
69		0
70		0
71		0
72		0
73		0
74		0
75		0
76		0
77		0
78		0
79		0
80		0
81		0
82		0
83		1
84		0
85		2
86		4
87		13
88		83
89		557
90		1522
91		2402
92		2570
93		2572
94		2506
95		2435
96		2492
97		2443
98		2308
99		2276
100		2373
101		2358
102		2104
103		2163
104		2101
105		2163
106		2039
107		2088
108		1916
109		2058
110		2017
111		1879
112		1941
113		1843
114		1785
115		1784
116		1774
117		1702
118		1768
119		1720
120		1673
121		1671
122		1652
123		1611
124		1552
125		1531
126		1529
127		1470
128		1556
129		1527
130		1529
131		1386
132		1457
133		1461
134		1388
135		1435
136		1402
137		1372
138		1324
139		1353
140		1295
141		1326
142		1325
143		1279
144		1303
145		1260
146		1226
147		1262
148		1196
149		1294
150		1171
151		1148
152		1177
153		1180
154		1092
155		1113
156		1039
157		1091
158		1051
159		1064
160		1041
161		1013
162		981
163		979
164		1007
165		984
166		977
167		961
168		954
169		956
170		934
171		914
172		902
173		862
174		868
175		817
176		883
177		849
178		887
179		857
180		823
181		832
182		838
183		832
184		839
185		852
186		822
187		756
188		736
189		820
190		781
191		736
192		830
193		746
194		712
195		765
196		725
197		751
198		718
199		719
200		697
201		686
202		745
203		787
204		720
205		700
206		671
207		674
208		661
209		681
210		640
211		607
212		637
213		653
214		642
215		654
216		626
217		649
218		612
219		656
220		577
221		589
222		650
223		587
224		613
225		603
226		586
227		569
228		601
229		614
230		540
231		563
232		607
233		627
234		527
235		552
236		572
237		543
238		523
239		536
240		583
241		538
242		499
243		538
244		525
245		511
246		521
247		526
248		501
249		526
250		504
251		485
252		485
253		503
254		464
255		481
256		480
257		507
258		485
259		468
260		477
261		496
262		504
263		446
264		476
265		470
266		479
267		489
268		440
269		453
270		454
271		458
272		455
273		436
274		445
275		460
276		442
277		461
278		412
279		438
280		428
281		425
282		418
283		422
284		444
285		429
286		435
287		403
288		406
289		429
290		414
291		412
292		411
293		409
294		373
295		444
296		421
297		404
298		383
299		411
300		401
301		437
302		397
303		429
304		386
305		398
306		378
307		382
308		359
309		407
310		366
311		421
312		396
313		422
314		374
315		383
316		372
317		388
318		379
319		338
320		367
321		390
322		362
323		344
324		349
325		387
326		334
327		331
328		348
329		401
330		344
331		379
332		351
333		376
334		323
335		357
336		339
337		352
338		343
339		347
340		342
341		379
342		339
343		337
344		304
345		357
346		339
347		359
348		305
349		346
350		320
351		332
352		323
353		338
354		307
355		304
356		343
357		323
358		310
359		303
360		373
361		310
362		289
363		325
364		316
365		292
366		291
367		333
368		335
369		320
370		282
371		307
372		309
373		323
374		290
375		289
376		262
377		316
378		304
379		297
380		302
381		273
382		265
383		315
384		304
385		314
386		280
387		283
388		256
389		306
390		282
391		268
392		273
393		323
394		321
395		297
396		291
397		295
398		278
399		277
400		294
401		263
402		278
403		274
404		239
405		284
406		307
407		321
408		261
409		300
410		262
411		290
412		246
413		257
414		276
415		276
416		292
417		301
418		247
419		252
420		275
421		262
422		250
423		277
424		266
425		237
426		232
427		287
428		258
429		275
430		261
431		273
432		272
433		256
434		261
435		255
436		264
437		271
438		227
439		267
440		279
441		262
442		226
443		276
444		228
445		232
446		227
