Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	2048
Coarse Gain:	64
Fine Gain:	1.68
Upper Discriminator:	2175
Lower Discriminator:	93
Calibration Coefficients:Elapsed Real Time:	643.93
Elapsed Live Time:	630.9
Start Time:	February 18, 2016, 04:46:27
End Time:	February 18, 2016, 04:57:11
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	794	2012	48381	-36341	3	1139

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		0
15		0
16		0
17		0
18		0
19		0
20		0
21		0
22		0
23		0
24		0
25		0
26		0
27		0
28		0
29		0
30		0
31		0
32		0
33		0
34		0
35		0
36		0
37		0
38		0
39		0
40		0
41		0
42		0
43		0
44		0
45		0
46		0
47		0
48		0
49		0
50		0
51		0
52		0
53		0
54		0
55		0
56		0
57		0
58		0
59		0
60		0
61		0
62		0
63		0
64		0
65		0
66		0
67		0
68		0
69		0
70		0
71		0
72		0
73		0
74		0
75		0
76		0
77		0
78		0
79		0
80		0
81		0
82		0
83		0
84		2
85		1
86		5
87		26
88		94
89		655
90		1765
91		2927
92		3056
93		3053
94		2939
95		2885
96		2736
97		2866
98		2728
99		2642
100		2679
101		2650
102		2492
103		2597
104		2435
105		2538
106		2428
107		2390
108		2408
109		2363
110		2393
111		2282
112		2203
113		2288
114		2120
115		2066
116		2121
117		2145
118		2096
119		2034
120		1920
121		2063
122		1954
123		1955
124		1852
125		1876
126		1872
127		1769
128		1793
129		1894
130		1771
131		1643
132		1728
133		1732
134		1674
135		1703
136		1654
137		1671
138		1539
139		1583
140		1516
141		1631
142		1531
143		1524
144		1553
145		1508
146		1420
147		1421
148		1408
149		1363
150		1335
151		1416
152		1391
153		1287
154		1300
155		1365
156		1259
157		1260
158		1235
159		1223
160		1278
161		1231
162		1185
163		1176
164		1222
165		1204
166		1150
167		1120
168		1114
169		1185
170		1042
171		1122
172		1098
173		1084
174		1053
175		1033
176		1056
177		1032
178		1135
179		1048
180		968
181		1070
182		998
183		985
184		1000
185		974
186		910
187		1008
188		914
189		947
190		950
191		930
192		872
193		929
194		903
195		831
196		901
197		847
198		838
199		837
200		856
201		854
202		831
203		866
204		842
205		856
206		848
207		835
208		851
209		770
210		717
211		772
212		774
213		731
214		760
215		748
216		806
217		806
218		773
219		819
220		684
221		728
222		682
223		715
224		687
225		712
226		703
227		672
228		721
229		683
230		720
231		710
232		670
233		714
234		659
235		672
236		655
237		637
238		659
239		664
240		704
241		673
242		614
243		600
244		692
245		624
246		643
247		604
248		615
249		629
250		578
251		643
252		614
253		623
254		634
255		608
256		652
257		625
258		641
259		595
260		619
261		634
262		586
263		599
264		553
265		545
266		546
267		592
268		522
269		562
270		563
271		580
272		530
273		556
274		559
275		552
276		546
277		558
278		542
279		525
280		515
281		530
282		516
283		536
284		512
285		510
286		478
287		521
288		530
289		534
290		501
291		518
292		534
293		523
294		491
295		480
296		490
297		479
298		475
299		496
300		467
301		539
302		479
303		447
304		493
305		515
306		416
307		511
308		458
309		481
310		468
311		473
312		462
313		438
314		471
315		492
316		434
317		468
318		432
319		466
320		484
321		458
322		447
323		409
324		446
325		427
326		459
327		451
328		443
329		475
330		430
331		442
332		409
333		429
334		409
335		428
336		451
337		425
338		424
339		455
340		413
341		451
342		407
343		438
344		414
345		442
346		370
347		383
348		428
349		404
350		409
351		420
352		421
353		412
354		430
355		385
356		404
357		378
358		387
359		380
360		379
361		394
362		388
363		377
364		384
365		408
366		391
367		366
368		384
369		398
370		367
371		361
372		430
373		409
374		353
375		417
376		351
377		400
378		361
379		404
380		379
381		382
382		371
383		367
384		395
385		354
386		323
387		359
388		368
389		398
390		370
391		370
392		378
393		355
394		351
395		380
396		338
397		356
398		342
399		366
400		333
401		385
402		334
403		370
404		359
405		358
406		357
407		357
408		336
409		351
410		336
411		319
412		325
413		354
414		344
415		354
416		338
417		337
418		359
419		330
420		351
421		346
422		312
423		289
424		307
425		316
426		320
427		290
428		293
429		302
430		316
431		340
432		337
433		356
434		335
435		323
436		301
437		305
438		318
439		321
440		301
441		357
