Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	2048
Coarse Gain:	64
Fine Gain:	1.68
Upper Discriminator:	2175
Lower Discriminator:	93
Calibration Coefficients:Elapsed Real Time:	734.6
Elapsed Live Time:	719.62
Start Time:	February 18, 2016, 03:57:28
End Time:	February 18, 2016, 04:09:43
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	794	2012	63428	-46891	2	1142

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		0
15		0
16		0
17		0
18		0
19		0
20		0
21		0
22		0
23		0
24		0
25		0
26		0
27		0
28		0
29		0
30		0
31		0
32		0
33		0
34		0
35		0
36		0
37		0
38		0
39		0
40		0
41		0
42		0
43		0
44		0
45		0
46		0
47		0
48		0
49		0
50		0
51		0
52		0
53		0
54		0
55		0
56		0
57		0
58		0
59		0
60		0
61		0
62		0
63		0
64		0
65		0
66		0
67		0
68		0
69		0
70		0
71		0
72		0
73		0
74		0
75		0
76		0
77		0
78		0
79		0
80		0
81		0
82		0
83		0
84		0
85		4
86		9
87		23
88		92
89		663
90		2065
91		3454
92		3743
93		3805
94		3631
95		3470
96		3586
97		3458
98		3438
99		3304
100		3259
101		3351
102		3190
103		3095
104		3141
105		3130
106		3110
107		2993
108		2960
109		3062
110		2997
111		2832
112		2876
113		2834
114		2647
115		2640
116		2736
117		2626
118		2573
119		2516
120		2492
121		2532
122		2445
123		2367
124		2459
125		2465
126		2307
127		2246
128		2335
129		2268
130		2221
131		2164
132		2152
133		2113
134		2118
135		2082
136		2028
137		2019
138		2027
139		2072
140		1925
141		1973
142		2076
143		1929
144		1893
145		1870
146		1805
147		1895
148		1809
149		1785
150		1778
151		1702
152		1693
153		1694
154		1684
155		1769
156		1600
157		1609
158		1604
159		1678
160		1599
161		1599
162		1534
163		1470
164		1541
165		1511
166		1521
167		1454
168		1453
169		1460
170		1333
171		1460
172		1383
173		1417
174		1403
175		1348
176		1341
177		1358
178		1329
179		1285
180		1357
181		1344
182		1292
183		1301
184		1253
185		1248
186		1232
187		1267
188		1273
189		1241
190		1191
191		1158
192		1173
193		1174
194		1185
195		1181
196		1165
197		1095
198		1142
199		1128
200		1158
201		1166
202		1108
203		1085
204		1004
205		1091
206		1067
207		1019
208		1101
209		1058
210		1055
211		1014
212		1029
213		1056
214		1057
215		1006
216		1029
217		1046
218		1005
219		972
220		983
221		963
222		956
223		932
224		980
225		978
226		940
227		897
228		977
229		989
230		949
231		865
232		903
233		891
234		887
235		915
236		828
237		930
238		957
239		887
240		923
241		880
242		831
243		821
244		895
245		937
246		818
247		825
248		817
249		852
250		856
251		817
252		798
253		823
254		773
255		792
256		866
257		793
258		781
259		776
260		799
261		815
262		777
263		754
264		782
265		805
266		749
267		777
268		727
269		765
270		767
271		771
272		773
273		739
274		720
275		709
276		760
277		753
278		674
279		791
280		727
281		717
282		717
283		746
284		694
285		693
286		685
287		662
288		706
289		700
290		685
291		683
292		670
293		687
294		684
295		656
296		702
297		688
298		681
299		658
300		691
301		665
302		634
303		651
304		692
305		686
306		617
307		663
308		603
309		675
310		633
311		651
312		605
313		647
314		612
315		663
316		647
317		668
318		602
319		601
320		624
321		698
322		586
323		587
324		588
325		642
326		576
327		573
328		625
329		584
330		584
331		628
332		596
333		605
334		575
335		641
336		575
337		616
338		527
339		581
340		556
341		614
342		508
343		546
344		531
345		604
346		580
347		584
348		538
349		572
350		540
351		522
352		558
353		582
354		523
355		588
356		532
357		580
358		528
359		499
360		562
361		580
362		532
363		561
364		469
365		564
366		478
367		530
368		546
369		514
370		520
371		545
372		545
373		522
374		529
375		530
376		484
377		558
378		481
379		460
380		545
381		474
382		487
383		531
384		525
385		526
386		465
387		483
388		486
389		516
390		485
391		496
392		472
393		488
394		469
395		506
396		443
397		467
398		421
399		470
400		470
401		440
402		474
403		454
404		500
405		491
406		424
407		458
408		454
409		471
410		435
411		474
412		480
413		463
414		439
415		493
416		436
417		467
418		410
419		446
420		426
421		439
422		444
423		472
424		460
425		419
426		462
427		483
428		441
429		428
430		425
431		443
432		506
