Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	2048
Coarse Gain:	64
Fine Gain:	1.68
Upper Discriminator:	2175
Lower Discriminator:	93
Calibration Coefficients:Elapsed Real Time:	794.48
Elapsed Live Time:	779.67
Start Time:	February 18, 2016, 03:31:00
End Time:	February 18, 2016, 03:44:15
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	794	2012	44352	-32447	4	1142

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		0
15		0
16		0
17		0
18		0
19		0
20		0
21		0
22		0
23		0
24		0
25		0
26		0
27		0
28		0
29		0
30		0
31		0
32		0
33		0
34		0
35		0
36		1
37		0
38		0
39		0
40		0
41		0
42		0
43		0
44		0
45		0
46		0
47		0
48		0
49		0
50		0
51		0
52		0
53		0
54		0
55		0
56		0
57		0
58		0
59		0
60		0
61		0
62		0
63		0
64		0
65		0
66		0
67		0
68		0
69		0
70		0
71		0
72		0
73		0
74		0
75		0
76		0
77		0
78		0
79		0
80		0
81		0
82		0
83		0
84		2
85		5
86		6
87		22
88		102
89		630
90		1996
91		3141
92		3380
93		3440
94		3133
95		3191
96		3088
97		3133
98		3143
99		2879
100		2972
101		2941
102		2802
103		2694
104		2711
105		2797
106		2527
107		2617
108		2574
109		2520
110		2326
111		2358
112		2496
113		2438
114		2307
115		2235
116		2225
117		2204
118		2228
119		2107
120		2139
121		2157
122		2094
123		2020
124		2027
125		2024
126		2020
127		1951
128		1982
129		1878
130		1880
131		1777
132		1894
133		1782
134		1711
135		1762
136		1793
137		1767
138		1764
139		1653
140		1582
141		1707
142		1507
143		1625
144		1541
145		1574
146		1518
147		1519
148		1508
149		1438
150		1408
151		1439
152		1451
153		1456
154		1376
155		1442
156		1267
157		1295
158		1274
159		1310
160		1274
161		1238
162		1218
163		1176
164		1215
165		1235
166		1192
167		1185
168		1154
169		1164
170		1114
171		1122
172		1165
173		1073
174		1152
175		1072
176		1103
177		1103
178		985
179		961
180		1086
181		1041
182		1050
183		1032
184		1061
185		1018
186		959
187		1028
188		926
189		978
190		930
191		930
192		999
193		1017
194		920
195		948
196		939
197		878
198		849
199		894
200		870
201		936
202		891
203		839
204		814
205		848
206		825
207		824
208		829
209		835
210		855
211		815
212		770
213		771
214		762
215		755
216		804
217		796
218		780
219		772
220		726
221		791
222		736
223		747
224		716
225		699
226		742
227		702
228		702
229		735
230		679
231		691
232		749
233		709
234		661
235		678
236		700
237		656
238		645
239		642
240		711
241		676
242		673
243		626
244		670
245		665
246		642
247		618
248		619
249		682
250		593
251		646
252		594
253		615
254		675
255		577
256		632
257		609
258		577
259		568
260		601
261		628
262		631
263		631
264		607
265		553
266		578
267		555
268		570
269		595
270		539
271		553
272		570
273		591
274		580
275		583
276		496
277		585
278		538
279		592
280		521
281		558
282		525
283		549
284		502
285		557
286		498
287		510
288		513
289		479
290		548
291		506
292		522
293		540
294		503
295		512
296		482
297		511
298		480
299		514
300		496
301		501
302		503
303		473
304		496
305		452
306		517
307		468
308		459
309		505
310		478
311		461
312		477
313		485
314		475
315		527
316		428
317		486
318		432
319		476
320		472
321		497
322		461
323		467
324		444
325		437
326		437
327		461
328		467
329		440
330		408
331		457
332		431
333		444
334		464
335		429
336		441
337		442
338		426
339		458
340		418
341		394
342		383
343		466
344		429
345		458
346		404
347		433
348		409
349		398
350		410
351		398
352		413
353		404
354		418
355		365
356		386
357		425
358		351
359		401
360		373
361		422
362		358
363		396
364		410
365		402
366		358
367		395
368		383
369		399
370		372
371		399
372		394
373		382
374		377
375		401
376		390
377		396
378		361
379		407
380		366
381		402
382		375
383		375
384		371
385		386
386		373
387		336
388		353
389		384
390		345
391		354
392		360
393		389
394		367
395		385
396		368
397		368
398		369
399		354
400		344
401		349
402		369
403		346
404		341
405		358
406		340
407		350
408		357
409		362
410		351
411		363
412		335
413		336
414		345
415		354
416		318
417		353
418		330
419		300
420		335
421		326
422		321
423		325
424		305
425		320
426		291
427		307
428		334
429		316
430		323
431		321
432		319
433		325
434		315
435		312
436		323
437		344
438		313
439		315
440		302
