Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	2048
Coarse Gain:	64
Fine Gain:	1.68
Upper Discriminator:	2175
Lower Discriminator:	93
Calibration Coefficients:Elapsed Real Time:	582.35
Elapsed Live Time:	572.43
Start Time:	February 18, 2016, 03:20:15
End Time:	February 18, 2016, 03:29:57
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	794	2012	28080	-17024	2	1145

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		0
15		0
16		0
17		0
18		0
19		0
20		0
21		0
22		0
23		0
24		0
25		0
26		0
27		0
28		0
29		0
30		0
31		0
32		0
33		0
34		0
35		0
36		0
37		0
38		0
39		0
40		0
41		0
42		0
43		0
44		0
45		0
46		0
47		0
48		0
49		0
50		0
51		0
52		0
53		0
54		0
55		0
56		0
57		0
58		0
59		0
60		0
61		0
62		0
63		0
64		0
65		0
66		0
67		0
68		0
69		0
70		0
71		0
72		0
73		0
74		0
75		0
76		0
77		0
78		0
79		0
80		0
81		0
82		0
83		0
84		1
85		3
86		4
87		16
88		72
89		424
90		1300
91		2116
92		2337
93		2385
94		2262
95		2176
96		2253
97		2120
98		2071
99		2070
100		1974
101		2046
102		1913
103		1839
104		1873
105		1856
106		1830
107		1857
108		1799
109		1767
110		1733
111		1648
112		1630
113		1675
114		1570
115		1643
116		1628
117		1563
118		1505
119		1501
120		1446
121		1486
122		1391
123		1361
124		1377
125		1397
126		1343
127		1312
128		1322
129		1347
130		1219
131		1297
132		1311
133		1223
134		1202
135		1194
136		1162
137		1217
138		1125
139		1218
140		1067
141		1115
142		1069
143		1088
144		1084
145		1057
146		1059
147		980
148		1061
149		1071
150		948
151		975
152		935
153		998
154		907
155		996
156		934
157		851
158		868
159		863
160		903
161		845
162		856
163		816
164		892
165		829
166		801
167		814
168		800
169		847
170		749
171		764
172		743
173		785
174		745
175		722
176		775
177		758
178		692
179		712
180		719
181		692
182		659
183		684
184		716
185		651
186		660
187		652
188		651
189		617
190		636
191		655
192		645
193		633
194		620
195		580
196		616
197		633
198		624
199		566
200		600
201		617
202		507
203		599
204		585
205		593
206		592
207		551
208		599
209		577
210		550
211		514
212		554
213		577
214		495
215		525
216		512
217		549
218		475
219		487
220		509
221		510
222		524
223		492
224		499
225		489
226		515
227		457
228		508
229		514
230		470
231		450
232		471
233		470
234		461
235		418
236		448
237		392
238		427
239		449
240		469
241		449
242		438
243		424
244		450
245		436
246		423
247		440
248		446
249		436
250		390
251		447
252		406
253		437
254		395
255		430
256		439
257		419
258		405
259		401
260		374
261		423
262		329
263		375
264		406
265		378
266		393
267		388
268		367
269		379
270		371
271		376
272		398
273		385
274		403
275		361
276		349
277		356
278		375
279		396
280		366
281		347
282		371
283		365
284		352
285		348
286		343
287		344
288		306
289		334
290		307
291		325
292		328
293		330
294		317
295		314
296		335
297		331
298		364
299		328
300		344
301		329
302		329
303		335
304		338
305		310
306		318
307		331
308		307
309		306
310		299
311		321
312		308
313		261
314		287
315		331
316		325
317		340
318		282
319		276
320		298
321		329
322		297
323		284
324		288
325		322
326		312
327		296
328		323
329		315
330		282
331		295
332		277
333		289
334		289
335		302
336		296
337		289
338		271
339		318
340		265
341		292
342		279
343		282
344		287
345		294
346		235
347		293
348		269
349		283
350		272
351		267
352		247
353		247
354		251
355		247
356		259
357		299
358		252
359		248
360		282
361		261
362		261
363		239
364		258
365		271
366		257
367		274
368		240
369		235
370		245
371		255
372		244
373		226
374		277
375		229
376		241
377		248
378		258
379		265
380		248
381		284
382		257
383		234
384		243
385		253
386		225
387		199
388		245
389		238
390		239
391		241
392		226
393		224
394		216
395		244
396		227
397		237
398		217
399		245
400		219
401		226
402		202
403		229
404		231
405		244
406		229
407		233
408		203
409		241
410		217
411		212
412		219
413		228
414		208
415		221
416		201
417		223
418		215
419		206
420		218
421		208
422		193
423		231
424		204
425		214
426		178
427		214
428		204
429		193
430		210
431		205
432		203
433		216
434		196
435		200
436		190
437		210
438		202
439		185
440		186
441		205
442		200
443		208
444		201
445		215
446		194
447		198
448		196
449		192
450		214
