Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1250
Conversion Gain:	1024
Coarse Gain:	5
Fine Gain:	24
Upper Discriminator:	1733
Lower Discriminator:	-2
Calibration Coefficients:	-26.31868131868123	1.6791208791208792
Calibration Channels:	320	775
Calibration Energies:	511.0	1275.0
Elapsed Real Time:	502.66
Elapsed Live Time:	417.0
Start Time:	February 16, 2016, 03:52:27
End Time:	February 16, 2016, 04:00:50
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	273	349	115920	8581	38	490

Channel Data:
Channel	Energy	Counts
450	729.2857142857143	604
451	730.9648351648352	562
452	732.6439560439561	610
453	734.323076923077	629
454	736.0021978021979	615
455	737.6813186813188	597
456	739.3604395604397	604
457	741.0395604395605	576
458	742.7186813186814	596
459	744.3978021978023	607
460	746.0769230769232	605
461	747.7560439560441	597
462	749.435164835165	601
463	751.1142857142859	601
464	752.7934065934066	600
465	754.4725274725275	582
466	756.1516483516484	573
467	757.8307692307693	587
468	759.5098901098902	634
469	761.1890109890111	550
470	762.868131868132	572
471	764.5472527472529	586
472	766.2263736263737	569
473	767.9054945054946	563
474	769.5846153846155	527
475	771.2637362637364	589
476	772.9428571428573	620
477	774.6219780219782	586
478	776.301098901099	532
479	777.9802197802198	561
480	779.6593406593407	559
481	781.3384615384616	613
482	783.0175824175825	588
483	784.6967032967034	573
484	786.3758241758243	560
485	788.0549450549452	590
486	789.734065934066	572
487	791.4131868131869	571
488	793.0923076923078	582
489	794.7714285714287	580
490	796.4505494505496	532
491	798.1296703296705	550
492	799.8087912087913	549
493	801.4879120879122	542
494	803.167032967033	559
495	804.8461538461539	530
496	806.5252747252748	523
497	808.2043956043957	488
498	809.8835164835166	520
499	811.5626373626375	513
500	813.2417582417584	553
501	814.9208791208792	539
502	816.6000000000001	578
503	818.279120879121	555
504	819.9582417582419	547
505	821.6373626373628	551
506	823.3164835164836	513
507	824.9956043956045	545
508	826.6747252747253	527
509	828.3538461538462	535
510	830.0329670329671	489
511	831.712087912088	486
512	833.3912087912089	500
513	835.0703296703298	515
514	836.7494505494507	526
515	838.4285714285716	521
516	840.1076923076924	477
517	841.7868131868133	525
518	843.4659340659342	479
519	845.145054945055	472
520	846.8241758241759	493
521	848.5032967032968	489
522	850.1824175824177	505
523	851.8615384615385	502
524	853.5406593406594	500
525	855.2197802197803	509
526	856.8989010989012	498
527	858.5780219780221	469
528	860.257142857143	469
529	861.9362637362639	458
530	863.6153846153848	489
531	865.2945054945056	520
532	866.9736263736265	491
533	868.6527472527473	503
534	870.3318681318682	505
535	872.0109890109891	491
536	873.69010989011	510
537	875.3692307692309	478
538	877.0483516483517	468
539	878.7274725274726	459
