Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1250
Conversion Gain:	1024
Coarse Gain:	5
Fine Gain:	24
Upper Discriminator:	1733
Lower Discriminator:	-2
Calibration Coefficients:	-26.31868131868123	1.6791208791208792
Calibration Channels:	320	775
Calibration Energies:	511.0	1275.0
Elapsed Real Time:	550.65
Elapsed Live Time:	456.84
Start Time:	February 16, 2016, 03:39:36
End Time:	February 16, 2016, 03:48:46
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	273	349	128787	10978	37	490

Channel Data:
Channel	Energy	Counts
90	124.8021978021979	9847
91	126.48131868131878	9663
92	128.16043956043964	9620
93	129.83956043956053	9582
94	131.51868131868142	9343
95	133.1978021978023	9234
96	134.87692307692316	9079
97	136.55604395604405	8840
98	138.23516483516494	8966
99	139.9142857142858	8876
100	141.59340659340668	8849
101	143.27252747252757	8441
102	144.95164835164846	8647
103	146.63076923076932	8407
104	148.3098901098902	8207
105	149.9890109890111	8195
106	151.66813186813195	8167
107	153.34725274725284	7919
108	155.02637362637373	7867
109	156.70549450549458	7877
110	158.38461538461547	7706
111	160.06373626373636	7631
112	161.74285714285725	7569
113	163.4219780219781	7493
114	165.101098901099	7366
115	166.78021978021988	7276
116	168.45934065934074	7220
117	170.13846153846163	7235
118	171.8175824175825	7156
119	173.4967032967034	6971
120	175.17582417582426	7106
121	176.85494505494515	6765
122	178.53406593406604	6699
123	180.2131868131869	6764
124	181.89230769230778	6702
125	183.57142857142867	6504
126	185.25054945054956	6497
127	186.92967032967042	6445
128	188.6087912087913	6392
129	190.2879120879122	6331
130	191.96703296703305	6193
131	193.64615384615394	6270
132	195.32527472527482	6255
133	197.0043956043957	6202
134	198.68351648351657	6033
135	200.36263736263746	5886
136	202.04175824175834	5773
137	203.7208791208792	5770
138	205.4000000000001	5751
139	207.07912087912098	5586
140	208.75824175824187	5618
141	210.43736263736272	5516
142	212.1164835164836	5394
143	213.7956043956045	5439
144	215.47472527472536	5422
145	217.15384615384625	5298
146	218.83296703296713	5105
147	220.51208791208802	5075
148	222.19120879120888	5077
149	223.87032967032977	5004
150	225.54945054945065	4900
151	227.2285714285715	4903
152	228.9076923076924	4843
153	230.5868131868133	4804
154	232.26593406593418	4803
155	233.94505494505506	4707
156	235.6241758241759	4700
157	237.30329670329678	4642
158	238.98241758241767	4535
159	240.66153846153856	4390
160	242.34065934065944	4390
161	244.01978021978033	4386
162	245.69890109890122	4384
163	247.37802197802205	4394
164	249.05714285714294	4241
165	250.73626373626382	4270
166	252.4153846153847	4232
167	254.0945054945056	4179
168	255.77362637362648	4153
169	257.4527472527474	3992
170	259.1318681318682	3991
171	260.8109890109891	4052
172	262.49010989011	3933
173	264.16923076923086	3927
174	265.84835164835175	3834
175	267.52747252747264	3721
176	269.2065934065935	3716
177	270.88571428571436	3685
178	272.56483516483524	3699
179	274.24395604395613	3622
180	275.923076923077	3665
181	277.6021978021979	3543
182	279.2813186813188	3548
183	280.9604395604397	3445
184	282.6395604395605	3425
185	284.3186813186814	3540
186	285.9978021978023	3380
187	287.6769230769232	3452
188	289.35604395604406	3308
189	291.03516483516495	3266
190	292.71428571428584	3269
191	294.39340659340667	3300
192	296.07252747252755	3176
193	297.75164835164844	3218
194	299.43076923076933	3257
195	301.1098901098902	3118
196	302.7890109890111	3119
197	304.468131868132	3131
198	306.1472527472528	3127
199	307.8263736263737	3076
200	309.5054945054946	3028
