Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1250
Conversion Gain:	1024
Coarse Gain:	5
Fine Gain:	0
Upper Discriminator:	1936
Lower Discriminator:	4
Calibration Coefficients:	-21.37163814180917	1.8679706601466992
Calibration Channels:	285	694
Calibration Energies:	511.0	1275.0
Elapsed Real Time:	150.97
Elapsed Live Time:	128.89
Start Time:	February 18, 2016, 01:45:44
End Time:	February 18, 2016, 01:48:15
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	273	349	75250	-67258	0	576

Channel Data:
Channel	Energy	Counts
258	460.56479217603925	1080
259	462.43276283618593	1042
260	464.3007334963326	1036
261	466.16870415647935	955
262	468.03667481662603	972
263	469.9046454767727	982
264	471.7726161369194	925
265	473.64058679706613	971
266	475.5085574572128	967
267	477.3765281173595	901
268	479.24449877750624	969
269	481.1124694376529	950
270	482.9804400977996	959
271	484.84841075794634	901
272	486.716381418093	886
273	488.5843520782397	820
274	490.4523227383864	826
275	492.32029339853307	862
276	494.1882640586798	789
277	496.05623471882654	811
278	497.92420537897317	787
279	499.7921760391199	739
280	501.66014669926665	805
281	503.5281173594133	774
282	505.39608801956	797
283	507.26405867970675	752
284	509.1320293398534	755
285	511.0000000000001	740
286	512.8679706601469	660
287	514.7359413202935	686
288	516.6039119804402	673
289	518.471882640587	703
290	520.3398533007336	707
291	522.2078239608803	696
292	524.075794621027	647
293	525.9437652811737	672
294	527.8117359413204	624
295	529.679706601467	628
296	531.5476772616138	626
297	533.4156479217605	588
298	535.2836185819071	607
299	537.1515892420539	642
300	539.0195599022006	584
301	540.8875305623473	570
302	542.755501222494	572
303	544.6234718826407	616
304	546.4914425427874	587
305	548.3594132029341	575
306	550.2273838630808	518
307	552.0953545232275	516
308	553.9633251833742	590
309	555.8312958435209	569
310	557.6992665036676	559
311	559.5672371638143	542
312	561.435207823961	544
313	563.3031784841077	595
314	565.1711491442544	595
315	567.039119804401	602
316	568.9070904645478	603
317	570.7750611246945	654
318	572.6430317848411	635
319	574.5110024449879	635
320	576.3789731051346	669
321	578.2469437652812	673
322	580.114914425428	710
323	581.9828850855747	713
324	583.8508557457213	772
325	585.7188264058681	734
326	587.5867970660148	793
327	589.4547677261614	819
328	591.3227383863082	921
329	593.1907090464549	928
330	595.0586797066015	985
331	596.9266503667483	1063
332	598.794621026895	1119
333	600.6625916870416	1246
334	602.5305623471884	1276
335	604.3985330073351	1339
336	606.2665036674817	1484
337	608.1344743276285	1533
338	610.0024449877751	1540
339	611.8704156479218	1699
340	613.7383863080686	1803
341	615.6063569682152	1957
342	617.474327628362	1978
343	619.3422982885087	2138
344	621.2102689486553	2265
345	623.078239608802	2291
346	624.9462102689488	2490
347	626.8141809290954	2651
348	628.6821515892422	2783
349	630.5501222493889	2801
350	632.4180929095355	2992
351	634.2860635696823	3030
352	636.154034229829	3285
353	638.0220048899756	3313
354	639.8899755501224	3399
355	641.7579462102691	3554
356	643.6259168704157	3658
357	645.4938875305625	3883
358	647.3618581907092	3814
