Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1250
Conversion Gain:	1024
Coarse Gain:	5
Fine Gain:	24
Upper Discriminator:	1733
Lower Discriminator:	-2
Calibration Coefficients:	-26.31868131868123	1.6791208791208792
Calibration Channels:	320	775
Calibration Energies:	511.0	1275.0
Elapsed Real Time:	334.6
Elapsed Live Time:	278.13
Start Time:	February 16, 2016, 03:25:45
End Time:	February 16, 2016, 03:31:19
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	273	349	71322	4485	20	490

Channel Data:
Channel	Energy	Counts
90	124.8021978021979	5837
91	126.48131868131878	5711
92	128.16043956043964	5762
93	129.83956043956053	5574
94	131.51868131868142	5493
95	133.1978021978023	5483
96	134.87692307692316	5475
97	136.55604395604405	5405
98	138.23516483516494	5212
99	139.9142857142858	5181
100	141.59340659340668	5148
101	143.27252747252757	4919
102	144.95164835164846	4962
103	146.63076923076932	4975
104	148.3098901098902	4816
105	149.9890109890111	4794
106	151.66813186813195	4694
107	153.34725274725284	4675
108	155.02637362637373	4672
109	156.70549450549458	4488
110	158.38461538461547	4496
111	160.06373626373636	4551
112	161.74285714285725	4446
113	163.4219780219781	4381
114	165.101098901099	4272
115	166.78021978021988	4357
116	168.45934065934074	4229
117	170.13846153846163	4151
118	171.8175824175825	4332
119	173.4967032967034	4034
120	175.17582417582426	4044
121	176.85494505494515	3923
122	178.53406593406604	3967
123	180.2131868131869	3953
124	181.89230769230778	3952
125	183.57142857142867	3864
126	185.25054945054956	3763
127	186.92967032967042	3783
128	188.6087912087913	3779
129	190.2879120879122	3702
130	191.96703296703305	3736
131	193.64615384615394	3630
132	195.32527472527482	3534
133	197.0043956043957	3594
134	198.68351648351657	3430
135	200.36263736263746	3503
136	202.04175824175834	3378
137	203.7208791208792	3372
138	205.4000000000001	3316
139	207.07912087912098	3229
140	208.75824175824187	3322
141	210.43736263736272	3189
142	212.1164835164836	3242
143	213.7956043956045	3099
144	215.47472527472536	3120
145	217.15384615384625	3063
146	218.83296703296713	2917
147	220.51208791208802	3105
148	222.19120879120888	2978
149	223.87032967032977	2927
150	225.54945054945065	2878
151	227.2285714285715	2935
152	228.9076923076924	2832
153	230.5868131868133	2742
154	232.26593406593418	2694
155	233.94505494505506	2744
156	235.6241758241759	2710
157	237.30329670329678	2603
158	238.98241758241767	2667
159	240.66153846153856	2656
160	242.34065934065944	2699
161	244.01978021978033	2480
162	245.69890109890122	2529
163	247.37802197802205	2468
164	249.05714285714294	2455
165	250.73626373626382	2485
166	252.4153846153847	2403
167	254.0945054945056	2397
168	255.77362637362648	2329
169	257.4527472527474	2277
170	259.1318681318682	2296
171	260.8109890109891	2250
172	262.49010989011	2202
173	264.16923076923086	2246
174	265.84835164835175	2223
175	267.52747252747264	2302
176	269.2065934065935	2180
177	270.88571428571436	2140
178	272.56483516483524	2079
179	274.24395604395613	2123
180	275.923076923077	2110
181	277.6021978021979	2142
182	279.2813186813188	2042
183	280.9604395604397	2024
184	282.6395604395605	1984
185	284.3186813186814	1968
186	285.9978021978023	1932
187	287.6769230769232	1990
188	289.35604395604406	1970
189	291.03516483516495	1927
190	292.71428571428584	1860
191	294.39340659340667	1884
192	296.07252747252755	1864
193	297.75164835164844	1822
194	299.43076923076933	1810
195	301.1098901098902	1833
196	302.7890109890111	1886
197	304.468131868132	1729
198	306.1472527472528	1775
199	307.8263736263737	1821
200	309.5054945054946	1742
201	311.1846153846155	1643
202	312.86373626373637	1671
203	314.54285714285726	1727
204	316.22197802197815	1640
205	317.901098901099	1707
206	319.58021978021986	1717
207	321.25934065934075	1658
208	322.93846153846164	1688
209	324.6175824175825	1474
210	326.2967032967034	1584
211	327.9758241758243	1578
212	329.65494505494513	1536
213	331.334065934066	1553
214	333.0131868131869	1559
215	334.6923076923078	1570
216	336.3714285714287	1521
217	338.05054945054957	1519
218	339.7296703296704	1573
219	341.4087912087913	1479
220	343.0879120879122	1494
221	344.76703296703306	1439
222	346.44615384615395	1381
223	348.12527472527483	1458
224	349.8043956043957	1470
225	351.48351648351655	1470
226	353.16263736263744	1461
227	354.8417582417583	1359
228	356.5208791208792	1455
229	358.2000000000001	1383
230	359.879120879121	1389
231	361.5582417582419	1357
232	363.2373626373627	1311
233	364.9164835164836	1299
234	366.5956043956045	1438
235	368.27472527472537	1205
236	369.95384615384626	1326
237	371.63296703296714	1335
238	373.31208791208803	1255
239	374.99120879120886	1314
240	376.67032967032975	1271
241	378.34945054945064	1197
242	380.0285714285715	1236
243	381.7076923076924	1275
244	383.3868131868133	1184
245	385.0659340659342	1214
246	386.745054945055	1232
247	388.4241758241759	1238
248	390.1032967032968	1204
249	391.7824175824177	1161
250	393.46153846153857	1213
251	395.14065934065945	1131
252	396.81978021978034	1133
253	398.4989010989012	1174
254	400.17802197802206	1184
255	401.85714285714295	1144
256	403.53626373626383	1119
257	405.2153846153847	1100
258	406.8945054945056	1109
259	408.5736263736265	1172
260	410.2527472527473	1126
261	411.9318681318682	1145
262	413.6109890109891	1084
263	415.29010989011	1068
264	416.9692307692309	1085
265	418.64835164835176	1078
266	420.32747252747265	1114
267	422.0065934065935	1081
268	423.68571428571437	1058
269	425.36483516483526	1061
270	427.04395604395614	1072
271	428.72307692307703	1165
272	430.4021978021979	1090
273	432.0813186813188	1082
274	433.76043956043964	1098
275	435.4395604395605	1049
276	437.1186813186814	1109
277	438.7978021978023	1058
278	440.4769230769232	1135
279	442.1560439560441	1056
280	443.83516483516496	1030
281	445.5142857142858	1069
282	447.1934065934067	1069
283	448.87252747252757	1123
284	450.55164835164845	1051
285	452.23076923076934	1092
286	453.9098901098902	1108
287	455.5890109890111	1079
288	457.26813186813195	1037
289	458.94725274725283	1025
290	460.6263736263737	1054
291	462.3054945054946	1150
292	463.9846153846155	1119
293	465.6637362637364	1029
294	467.34285714285727	1039
295	469.0219780219781	1023
296	470.701098901099	1097
297	472.3802197802199	1044
298	474.05934065934076	1094
299	475.73846153846165	1091
300	477.41758241758254	1010
301	479.09670329670337	1040
302	480.77582417582425	1019
303	482.45494505494514	1008
304	484.13406593406603	1016
305	485.8131868131869	1044
306	487.4923076923078	990
307	489.1714285714287	996
308	490.8505494505496	1026
309	492.52967032967047	981
310	494.20879120879135	1002
311	495.88791208791224	985
312	497.567032967033	952
313	499.2461538461539	901
314	500.9252747252748	940
315	502.6043956043957	955
316	504.28351648351656	889
317	505.96263736263745	959
318	507.64175824175834	874
319	509.3208791208792	901
320	511.0000000000001	949
321	512.679120879121	871
322	514.3582417582419	880
323	516.0373626373628	866
324	517.7164835164837	884
325	519.3956043956046	833
326	521.0747252747253	835
327	522.7538461538462	839
328	524.4329670329671	865
329	526.112087912088	811
330	527.7912087912089	774
331	529.4703296703298	803
332	531.1494505494506	778
333	532.8285714285715	743
334	534.5076923076924	750
335	536.1868131868133	763
336	537.8659340659342	755
337	539.5450549450551	728
338	541.224175824176	702
339	542.9032967032969	714
340	544.5824175824176	687
341	546.2615384615385	680
342	547.9406593406594	683
343	549.6197802197803	689
344	551.2989010989012	684
345	552.9780219780221	663
346	554.657142857143	666
347	556.3362637362638	620
348	558.0153846153847	651
349	559.6945054945056	658
350	561.3736263736265	632
351	563.0527472527474	656
352	564.7318681318683	589
353	566.410989010989	607
354	568.0901098901099	620
355	569.7692307692308	627
356	571.4483516483517	610
357	573.1274725274726	655
358	574.8065934065935	635
359	576.4857142857144	599
360	578.1648351648353	607
361	579.8439560439562	589
362	581.523076923077	579
363	583.2021978021979	602
364	584.8813186813188	558
365	586.5604395604397	584
366	588.2395604395606	575
367	589.9186813186814	586
368	591.5978021978023	593
369	593.2769230769231	561
370	594.956043956044	555
371	596.6351648351649	568
372	598.3142857142858	565
373	599.9934065934067	530
374	601.6725274725276	570
375	603.3516483516485	562
376	605.0307692307694	556
377	606.7098901098902	503
378	608.3890109890111	571
379	610.068131868132	546
380	611.7472527472529	576
381	613.4263736263737	555
382	615.1054945054946	580
383	616.7846153846154	572
384	618.4637362637363	507
385	620.1428571428572	519
386	621.8219780219781	533
387	623.501098901099	551
