Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1250
Conversion Gain:	1024
Coarse Gain:	5
Fine Gain:	24
Upper Discriminator:	1733
Lower Discriminator:	-2
Calibration Coefficients:	-26.31868131868123	1.6791208791208792
Calibration Channels:	320	775
Calibration Energies:	511.0	1275.0
Elapsed Real Time:	546.44
Elapsed Live Time:	447.12
Start Time:	February 16, 2016, 02:29:19
End Time:	February 16, 2016, 02:38:25
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

3	1	3	5012	1123	0	-22

Channel Data:
Channel	Energy	Counts
463	751.1142857142859	978
464	752.7934065934066	982
465	754.4725274725275	880
466	756.1516483516484	858
467	757.8307692307693	820
468	759.5098901098902	789
469	761.1890109890111	817
470	762.868131868132	741
471	764.5472527472529	664
472	766.2263736263737	676
473	767.9054945054946	643
474	769.5846153846155	598
475	771.2637362637364	615
476	772.9428571428573	584
477	774.6219780219782	619
478	776.301098901099	572
479	777.9802197802198	588
480	779.6593406593407	538
481	781.3384615384616	561
482	783.0175824175825	592
483	784.6967032967034	547
484	786.3758241758243	498
485	788.0549450549452	538
486	789.734065934066	566
487	791.4131868131869	537
488	793.0923076923078	473
489	794.7714285714287	554
490	796.4505494505496	513
491	798.1296703296705	529
492	799.8087912087913	511
493	801.4879120879122	497
494	803.167032967033	482
495	804.8461538461539	503
496	806.5252747252748	474
497	808.2043956043957	523
498	809.8835164835166	445
499	811.5626373626375	508
500	813.2417582417584	454
501	814.9208791208792	503
502	816.6000000000001	459
503	818.279120879121	494
504	819.9582417582419	514
505	821.6373626373628	470
506	823.3164835164836	477
507	824.9956043956045	471
508	826.6747252747253	446
509	828.3538461538462	470
510	830.0329670329671	432
511	831.712087912088	464
512	833.3912087912089	409
513	835.0703296703298	476
514	836.7494505494507	478
515	838.4285714285716	460
516	840.1076923076924	436
517	841.7868131868133	458
518	843.4659340659342	472
519	845.145054945055	462
520	846.8241758241759	461
521	848.5032967032968	457
522	850.1824175824177	429
523	851.8615384615385	412
524	853.5406593406594	443
525	855.2197802197803	444
526	856.8989010989012	462
527	858.5780219780221	433
528	860.257142857143	437
529	861.9362637362639	439
530	863.6153846153848	451
531	865.2945054945056	440
