Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	2048
Coarse Gain:	64
Fine Gain:	1.68
Upper Discriminator:	2175
Lower Discriminator:	93
Calibration Coefficients:Elapsed Real Time:	825.24
Elapsed Live Time:	808.6
Start Time:	February 18, 2016, 02:50:50
End Time:	February 18, 2016, 03:04:34
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	794	2012	59291	-42492	4	1139

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		0
15		0
16		0
17		0
18		0
19		0
20		0
21		0
22		0
23		0
24		0
25		0
26		0
27		0
28		0
29		0
30		0
31		0
32		0
33		0
34		0
35		0
36		0
37		0
38		0
39		0
40		0
41		0
42		0
43		0
44		0
45		0
46		0
47		0
48		0
49		0
50		0
51		0
52		0
53		0
54		0
55		0
56		0
57		0
58		0
59		0
60		0
61		0
62		0
63		0
64		0
65		0
66		0
67		0
68		0
69		0
70		0
71		0
72		0
73		0
74		0
75		0
76		0
77		0
78		0
79		0
80		0
81		0
82		0
83		0
84		0
85		3
86		15
87		31
88		128
89		740
90		2394
91		3847
92		4088
93		4029
94		4027
95		3938
96		3903
97		3874
98		3759
99		3683
100		3722
101		3685
102		3388
103		3480
104		3287
105		3412
106		3186
107		3328
108		3192
109		3158
110		3114
111		3134
112		3077
113		3029
114		2933
115		2782
116		2892
117		2885
118		2773
119		2653
120		2747
121		2835
122		2559
123		2610
124		2529
125		2562
126		2549
127		2393
128		2474
129		2464
130		2326
131		2253
132		2264
133		2346
134		2229
135		2231
136		2231
137		2248
138		2094
139		2278
140		2062
141		2116
142		2055
143		1970
144		2031
145		2092
146		2020
147		1955
148		1857
149		1844
150		1929
151		1883
152		1838
153		1868
154		1772
155		1785
156		1738
157		1758
158		1682
159		1752
160		1703
161		1621
162		1649
163		1606
164		1664
165		1619
166		1613
167		1526
168		1563
169		1644
170		1547
171		1514
172		1494
173		1536
174		1482
175		1432
176		1488
177		1425
178		1419
179		1372
180		1380
181		1497
182		1308
183		1307
184		1340
185		1316
186		1303
187		1299
188		1291
189		1315
190		1218
191		1216
192		1230
193		1241
194		1239
195		1185
196		1219
197		1216
198		1142
199		1162
200		1140
201		1225
202		1201
203		1218
204		1128
205		1097
206		1098
207		1063
208		1083
209		1090
210		1086
211		1045
212		1128
213		1108
214		1030
215		1049
216		1014
217		1043
218		1014
219		1047
220		1044
221		1041
222		965
223		1034
224		1001
225		1007
226		972
227		921
228		928
229		979
230		946
231		944
232		944
233		1011
234		922
235		965
236		929
237		918
238		926
239		923
240		906
241		868
242		807
243		925
244		926
245		891
246		846
247		879
248		885
249		865
250		840
251		855
252		855
253		789
254		815
255		795
256		854
257		894
258		815
259		804
260		827
261		867
262		787
263		823
264		780
265		800
266		792
267		789
268		741
269		795
270		760
271		733
272		795
273		793
274		773
275		723
276		773
277		757
278		701
279		750
280		727
281		751
282		760
283		763
284		697
285		725
286		694
287		714
288		708
289		702
290		689
291		782
292		671
293		700
294		645
295		672
296		677
297		711
298		674
299		664
300		636
301		669
302		661
303		656
304		635
305		693
306		679
307		641
308		599
309		638
310		630
311		649
312		652
313		623
314		616
315		675
316		606
317		641
318		624
319		577
320		597
321		629
322		580
323		574
324		613
325		610
326		601
327		618
328		591
329		605
330		564
331		626
332		580
333		643
334		541
335		586
336		595
337		616
338		580
339		549
340		515
341		580
342		590
343		530
344		599
345		568
346		576
347		592
348		555
349		646
350		573
351		574
352		514
353		525
354		563
355		503
356		547
357		572
358		514
359		539
360		525
361		580
362		557
363		541
364		529
365		576
366		558
367		516
368		534
369		524
370		531
371		561
372		541
373		533
374		510
375		488
376		521
377		528
378		505
379		503
380		494
381		525
382		507
383		463
384		490
385		560
386		449
387		508
388		509
389		509
390		518
391		473
392		476
393		495
394		488
395		463
396		433
397		491
398		457
399		437
400		445
401		439
402		473
403		457
404		448
405		489
406		416
407		478
408		463
409		480
410		483
411		420
412		438
413		424
414		468
415		447
416		492
417		470
418		435
419		441
420		467
421		436
422		409
423		411
424		429
425		480
426		415
427		437
428		425
429		409
430		392
