Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	2048
Coarse Gain:	64
Fine Gain:	1.68
Upper Discriminator:	2175
Lower Discriminator:	93
Calibration Coefficients:Elapsed Real Time:	538.5
Elapsed Live Time:	529.33
Start Time:	February 18, 2016, 01:59:46
End Time:	February 18, 2016, 02:08:44
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	794	2012	19615	-16954	2	1135

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		0
15		0
16		0
17		0
18		0
19		0
20		0
21		0
22		0
23		0
24		0
25		0
26		0
27		0
28		0
29		0
30		0
31		0
32		0
33		0
34		0
35		0
36		0
37		0
38		0
39		0
40		0
41		0
42		0
43		0
44		0
45		0
46		0
47		0
48		0
49		0
50		0
51		0
52		0
53		0
54		0
55		0
56		0
57		0
58		0
59		0
60		0
61		0
62		0
63		0
64		0
65		0
66		0
67		0
68		0
69		0
70		0
71		0
72		0
73		0
74		0
75		0
76		0
77		0
78		0
79		0
80		0
81		0
82		0
83		0
84		0
85		0
86		1
87		8
88		22
89		173
90		628
91		1534
92		2132
93		2188
94		2028
95		2013
96		2049
97		1947
98		1827
99		1887
100		1883
101		1744
102		1736
103		1773
104		1744
105		1681
106		1677
107		1626
108		1605
109		1617
110		1573
111		1505
112		1521
113		1502
114		1441
115		1376
116		1409
117		1379
118		1382
119		1319
120		1286
121		1399
122		1299
123		1333
124		1257
125		1240
126		1182
127		1160
128		1185
129		1194
130		1095
131		1061
132		1139
133		1075
134		1081
135		1107
136		1067
137		1032
138		1007
139		974
140		977
141		968
142		995
143		1013
144		914
145		980
146		914
147		903
148		836
149		885
150		821
151		815
152		827
153		773
154		820
155		864
156		761
157		784
158		734
159		759
160		801
161		781
162		723
163		758
164		746
165		696
166		705
167		680
168		659
169		708
170		681
171		647
172		632
173		648
174		616
175		660
176		651
177		655
178		583
179		632
180		610
181		604
182		585
183		574
184		606
185		609
186		563
187		526
188		551
189		552
190		554
191		536
192		535
193		580
194		497
195		499
196		503
197		510
198		518
199		504
200		501
201		488
202		474
203		491
204		482
205		479
206		467
207		460
208		439
209		452
210		462
211		433
212		443
213		478
214		460
215		438
216		449
217		446
218		395
219		436
220		439
221		374
222		439
223		412
224		392
225		423
226		378
227		376
228		386
229		430
230		343
231		389
232		430
233		390
234		378
235		375
236		426
237		365
238		347
239		350
240		350
241		358
242		357
243		356
244		384
245		370
246		369
247		332
248		343
249		381
250		303
251		361
252		351
253		340
254		305
255		315
256		342
257		324
258		334
259		322
260		298
261		296
262		310
263		319
264		319
265		332
266		297
267		324
268		298
269		308
270		250
271		322
272		308
273		320
274		307
275		327
276		276
277		288
278		299
279		320
280		305
281		274
282		278
283		292
284		293
285		283
286		266
287		271
288		272
289		306
290		250
291		251
292		281
293		265
294		276
295		248
296		267
297		290
298		252
299		251
300		261
301		242
302		246
303		267
304		265
305		271
306		254
307		240
308		264
309		262
310		240
311		262
312		279
313		257
314		255
315		236
316		238
317		286
318		232
319		272
320		248
321		249
322		252
323		260
324		257
325		267
326		269
327		266
328		246
329		217
330		209
331		242
332		221
333		207
334		226
335		241
336		214
337		236
338		204
339		216
340		234
341		238
342		246
343		215
344		212
345		189
346		218
347		217
348		210
349		206
350		220
351		213
352		228
353		216
354		209
355		193
356		193
357		202
358		208
359		218
360		203
361		225
362		199
363		238
364		187
365		197
366		189
367		212
368		179
369		197
370		183
371		197
372		188
373		207
374		180
375		199
376		194
377		202
378		160
379		192
380		197
381		213
382		186
383		196
384		204
385		210
386		197
387		203
388		192
389		213
390		185
391		204
392		189
393		185
394		195
395		191
396		161
397		188
398		178
399		177
400		197
401		189
402		183
403		181
404		154
405		195
406		168
407		172
408		142
409		201
410		171
411		177
412		175
413		199
414		152
415		163
416		157
417		184
418		175
419		191
420		158
421		197
422		156
423		161
424		158
425		175
426		162
427		142
428		159
429		163
430		150
431		174
432		161
433		158
434		187
435		176
436		164
437		173
438		172
439		175
440		169
441		184
442		158
443		140
444		163
445		160
446		141
447		156
448		166
449		143
450		162
451		159
452		126
