Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	2048
Coarse Gain:	64
Fine Gain:	1.68
Upper Discriminator:	2175
Lower Discriminator:	93
Calibration Coefficients:Elapsed Real Time:	592.05
Elapsed Live Time:	579.85
Start Time:	February 18, 2016, 03:05:57
End Time:	February 18, 2016, 03:15:49
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	794	2012	53079	-35300	3	1140

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		0
15		0
16		0
17		0
18		0
19		0
20		0
21		0
22		0
23		0
24		0
25		0
26		0
27		0
28		0
29		0
30		0
31		0
32		0
33		0
34		0
35		0
36		0
37		0
38		0
39		0
40		0
41		0
42		0
43		0
44		0
45		0
46		0
47		0
48		0
49		0
50		0
51		0
52		0
53		0
54		0
55		0
56		0
57		0
58		0
59		0
60		0
61		0
62		0
63		0
64		0
65		0
66		0
67		0
68		0
69		0
70		0
71		0
72		0
73		0
74		0
75		0
76		0
77		0
78		0
79		0
80		0
81		0
82		0
83		0
84		1
85		1
86		7
87		21
88		102
89		657
90		1895
91		3029
92		3250
93		3244
94		3271
95		3057
96		3032
97		3058
98		2889
99		2932
100		2925
101		2945
102		2814
103		2783
104		2786
105		2721
106		2591
107		2643
108		2566
109		2535
110		2593
111		2411
112		2406
113		2396
114		2364
115		2337
116		2305
117		2263
118		2210
119		2139
120		2271
121		2188
122		2072
123		2165
124		1969
125		2089
126		2143
127		1982
128		2093
129		1980
130		1928
131		1884
132		1902
133		1879
134		1821
135		1814
136		1757
137		1805
138		1753
139		1767
140		1644
141		1707
142		1683
143		1711
144		1699
145		1660
146		1647
147		1563
148		1568
149		1581
150		1549
151		1513
152		1501
153		1566
154		1411
155		1515
156		1492
157		1461
158		1415
159		1415
160		1359
161		1391
162		1329
163		1321
164		1334
165		1394
166		1290
167		1297
168		1207
169		1305
170		1242
171		1282
172		1246
173		1216
174		1333
175		1225
176		1249
177		1241
178		1179
179		1116
180		1175
181		1143
182		1103
183		1182
184		1114
185		1105
186		1103
187		1158
188		1093
189		1075
190		1102
191		1077
192		1106
193		1016
194		1097
195		1032
196		1053
197		1000
198		1004
199		974
200		972
201		962
202		971
203		970
204		999
205		912
206		960
207		914
208		962
209		902
210		919
211		918
212		944
213		930
214		881
215		911
216		894
217		870
218		868
219		878
220		879
221		827
222		870
223		863
224		849
225		860
226		828
227		788
228		812
229		808
230		771
231		789
232		843
233		831
234		771
235		767
236		805
237		800
238		784
239		745
240		777
241		778
242		772
243		740
244		753
245		790
246		775
247		729
248		734
249		739
250		708
251		733
252		713
253		708
254		686
255		693
256		737
257		728
258		696
259		655
260		707
261		695
262		682
263		702
264		659
265		689
266		649
267		729
268		640
269		699
270		688
271		644
272		694
273		677
274		617
275		678
276		657
277		664
278		650
279		641
280		640
281		610
282		679
283		590
284		570
285		658
286		641
287		625
288		577
289		598
290		626
291		605
292		562
293		603
294		609
295		571
296		628
297		567
298		566
299		579
300		588
301		625
302		616
303		554
304		543
305		580
306		529
307		583
308		556
309		574
310		560
311		545
312		554
313		553
314		520
315		567
316		528
317		528
318		552
319		510
320		551
321		540
322		512
323		476
324		523
325		580
326		552
327		546
328		503
329		507
330		503
331		513
332		495
333		497
334		537
335		526
336		547
337		493
338		505
339		475
340		540
341		519
342		511
343		483
344		509
345		508
346		478
347		509
348		462
349		465
350		488
351		506
352		499
353		490
354		463
355		460
356		483
357		490
358		453
359		463
360		455
361		488
362		445
363		433
364		459
365		450
366		446
367		469
368		456
369		430
370		457
371		414
372		454
373		435
374		438
375		428
376		416
377		440
378		441
379		421
380		417
381		400
382		400
383		425
384		409
385		432
386		435
387		420
388		440
389		412
390		411
391		411
392		446
393		421
394		433
395		456
396		404
397		447
398		414
399		396
400		385
401		440
402		377
403		386
404		437
405		392
406		371
407		420
408		397
409		391
410		375
411		387
412		356
413		414
414		398
415		371
416		397
417		389
418		381
419		370
420		380
421		395
422		360
423		399
424		369
425		419
426		374
427		387
428		340
429		356
430		419
431		385
432		378
433		377
434		360
435		345
436		356
437		370
