Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	2048
Coarse Gain:	64
Fine Gain:	1.68
Upper Discriminator:	2175
Lower Discriminator:	93
Calibration Coefficients:Elapsed Real Time:	854.93
Elapsed Live Time:	838.8
Start Time:	February 18, 2016, 02:35:23
End Time:	February 18, 2016, 02:49:37
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	794	2012	43670	-37393	3	1137

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		0
15		0
16		0
17		0
18		0
19		0
20		0
21		0
22		0
23		0
24		0
25		0
26		0
27		0
28		0
29		0
30		0
31		0
32		0
33		0
34		0
35		0
36		0
37		0
38		0
39		0
40		0
41		0
42		0
43		0
44		0
45		0
46		0
47		0
48		0
49		0
50		0
51		0
52		0
53		0
54		0
55		0
56		0
57		0
58		0
59		0
60		0
61		0
62		0
63		0
64		0
65		0
66		0
67		0
68		0
69		0
70		0
71		0
72		0
73		0
74		0
75		0
76		0
77		0
78		0
79		0
80		0
81		0
82		0
83		0
84		1
85		3
86		8
87		14
88		92
89		593
90		2036
91		3405
92		3762
93		3795
94		3664
95		3569
96		3606
97		3551
98		3448
99		3315
100		3350
101		3366
102		3184
103		3140
104		3139
105		3134
106		2872
107		2908
108		2883
109		2932
110		2730
111		2791
112		2656
113		2664
114		2590
115		2428
116		2608
117		2544
118		2404
119		2462
120		2456
121		2417
122		2347
123		2349
124		2270
125		2257
126		2146
127		2095
128		2237
129		2086
130		2091
131		1951
132		2096
133		2048
134		1991
135		1959
136		1861
137		1901
138		1867
139		1893
140		1840
141		1758
142		1761
143		1762
144		1783
145		1737
146		1669
147		1668
148		1654
149		1667
150		1609
151		1611
152		1589
153		1640
154		1636
155		1579
156		1447
157		1495
158		1453
159		1433
160		1512
161		1435
162		1415
163		1379
164		1363
165		1408
166		1372
167		1289
168		1370
169		1361
170		1308
171		1314
172		1219
173		1272
174		1209
175		1228
176		1209
177		1259
178		1220
179		1157
180		1185
181		1157
182		1101
183		1116
184		1135
185		1123
186		1030
187		1113
188		1088
189		1092
190		1042
191		1027
192		1065
193		1070
194		989
195		957
196		1019
197		1018
198		922
199		976
200		949
201		996
202		942
203		940
204		911
205		971
206		916
207		910
208		910
209		882
210		868
211		916
212		863
213		924
214		909
215		914
216		898
217		885
218		860
219		850
220		778
221		845
222		796
223		817
224		853
225		829
226		818
227		814
228		808
229		782
230		805
231		819
232		784
233		814
234		755
235		734
236		743
237		779
238		773
239		782
240		770
241		725
242		695
243		717
244		663
245		734
246		706
247		699
248		739
249		736
250		745
251		700
252		691
253		724
254		634
255		673
256		687
257		678
258		672
259		626
260		645
261		660
262		629
263		664
264		609
265		670
266		586
267		645
268		620
269		598
270		624
271		594
272		615
273		618
274		572
275		598
276		588
277		633
278		542
279		574
280		558
281		606
282		567
283		634
284		540
285		589
286		573
287		573
288		552
289		636
290		552
291		583
292		542
293		554
294		546
295		520
296		509
297		595
298		547
299		534
300		546
301		540
302		573
303		539
304		570
305		508
306		521
307		507
308		519
309		527
310		528
311		558
312		510
313		505
314		506
315		497
316		450
317		543
318		501
319		518
320		511
321		514
322		506
323		442
324		505
325		494
326		445
327		486
328		490
329		497
330		472
331		491
332		481
333		478
334		464
335		466
336		463
337		429
338		454
339		444
340		448
341		477
342		422
343		414
344		444
345		445
346		451
347		433
348		450
349		430
350		463
351		428
352		440
353		476
354		432
355		419
356		456
357		449
358		420
359		443
360		423
361		470
362		398
363		439
364		406
365		423
366		420
367		419
368		407
369		424
370		423
371		377
372		428
373		415
374		413
375		412
376		448
377		418
378		386
379		423
380		385
381		401
382		406
383		406
384		418
385		384
386		386
387		382
388		381
389		435
390		360
391		396
392		335
393		388
394		379
395		378
396		391
397		382
398		357
399		381
400		417
401		374
402		364
403		357
404		388
405		373
406		356
407		343
408		367
409		317
410		358
411		387
412		348
413		355
414		343
415		381
416		382
417		351
418		350
419		353
420		338
421		355
422		349
423		370
424		375
425		371
426		285
427		361
428		327
429		349
430		346
431		347
432		298
433		348
434		328
435		313
436		364
437		331
438		321
