Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	800
Conversion Gain:	1024
Coarse Gain:	3
Fine Gain:	61
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	128.52
Elapsed Live Time:	126.38
Start Time:	October 09, 2015, 05:11:54
End Time:	October 09, 2015, 05:14:02
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	236	297	56852	50000	21	266
2	620	695	9442	8909	32	656

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		2
10		2
11		0
12		0
13		2
14		1
15		2
16		81
17		430
18		453
19		448
20		490
21		478
22		516
23		492
24		508
25		507
26		568
27		544
28		542
29		577
30		552
31		554
32		530
33		535
34		584
35		557
36		588
37		581
38		551
39		590
40		528
41		589
42		591
43		546
44		571
45		568
46		575
47		573
48		595
49		571
50		572
51		595
52		619
53		630
54		580
55		571
56		609
57		650
58		620
59		655
60		638
61		638
62		645
63		619
64		583
65		622
66		637
67		663
68		620
69		627
70		650
71		647
72		650
73		686
74		643
75		653
76		640
77		712
78		673
79		677
80		703
81		729
82		780
83		795
84		842
85		858
86		870
87		914
88		950
89		1023
90		971
91		976
92		901
93		899
94		898
95		806
96		830
97		773
98		792
99		747
100		801
101		737
102		742
103		693
104		767
105		716
106		721
107		780
108		781
109		747
110		753
111		730
112		720
113		714
114		705
115		706
116		720
117		693
118		682
119		665
120		644
121		640
122		646
123		614
124		580
125		575
126		623
127		633
128		568
129		595
130		569
131		528
132		554
133		529
134		534
135		535
136		537
137		496
138		526
139		538
140		557
141		514
142		543
143		481
144		485
145		536
146		537
147		490
148		500
149		503
150		496
151		530
152		531
153		515
154		492
155		500
156		483
157		503
158		490
159		500
160		527
161		452
162		452
163		494
164		410
165		479
166		468
167		408
168		452
169		397
170		395
171		394
172		371
173		308
174		332
175		333
176		317
177		320
178		255
179		270
180		261
181		284
182		260
183		256
184		237
185		247
186		250
187		229
188		207
189		207
190		199
191		202
192		195
193		201
194		202
195		195
196		173
197		200
198		186
199		171
200		177
201		158
202		176
203		173
204		138
205		167
206		165
207		143
208		166
209		177
210		150
211		164
212		161
213		139
214		153
215		128
216		143
217		166
218		142
219		140
220		132
221		133
222		158
223		144
224		136
225		143
226		126
227		147
228		153
229		131
230		132
231		159
232		152
233		142
234		169
235		149
236		145
237		153
238		188
239		146
240		138
241		189
242		184
243		197
244		220
245		266
246		291
247		319
248		379
249		444
250		505
251		616
252		720
253		779
254		948
255		1109
256		1269
257		1426
258		1592
259		1726
260		1895
261		1923
262		2148
263		2200
264		2290
265		2413
266		2455
267		2308
268		2255
269		2224
270		2205
271		2125
272		2023
273		1860
274		1716
275		1520
276		1318
277		1190
278		1096
279		914
280		818
281		684
282		585
283		489
284		384
285		280
286		254
287		241
288		177
289		150
290		136
291		113
292		102
293		93
294		75
295		103
296		56
297		85
298		78
299		68
300		51
301		65
302		50
303		65
304		53
305		58
306		77
307		55
308		56
309		67
310		83
311		56
312		61
313		68
314		68
315		51
316		77
317		70
318		68
319		67
320		70
321		66
322		59
323		65
324		71
325		79
326		64
327		79
328		83
329		72
330		73
331		69
332		70
333		72
334		70
335		67
336		60
337		77
338		68
339		68
340		76
341		55
342		74
343		82
344		78
345		70
346		75
347		72
348		80
349		55
350		78
351		69
352		70
353		81
354		69
355		74
356		74
357		53
358		73
359		72
360		66
361		76
362		61
363		75
364		71
365		64
366		63
367		78
368		69
369		87
370		58
371		64
372		50
373		65
374		62
375		55
376		65
377		57
378		66
379		52
380		64
381		68
382		67
383		79
384		55
385		63
386		62
387		82
388		77
389		68
390		64
391		56
392		75
393		66
394		61
395		69
396		78
397		62
398		69
399		70
400		69
401		69
402		67
403		90
404		68
405		66
406		80
407		70
408		70
409		68
410		63
411		68
412		89
413		77
414		71
415		75
416		64
417		65
418		69
419		69
420		76
421		79
422		75
423		65
424		74
425		62
426		71
427		87
428		61
429		77
430		84
431		74
432		63
433		66
434		84
435		78
436		56
437		80
438		69
439		78
440		79
441		77
442		75
443		75
444		81
445		74
446		82
447		87
448		75
449		74
450		76
451		88
452		67
453		87
454		76
455		82
456		74
