Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	800
Conversion Gain:	1024
Coarse Gain:	3
Fine Gain:	61
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	266.88
Elapsed Live Time:	264.69
Start Time:	October 09, 2015, 04:55:31
End Time:	October 09, 2015, 04:59:58
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	236	297	40556	29302	23	264
2	620	695	8998	7629	32	655

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		1
12		4
13		2
14		0
15		1
16		70
17		437
18		461
19		464
20		523
21		521
22		539
23		597
24		540
25		558
26		580
27		636
28		642
29		645
30		701
31		675
32		659
33		691
34		664
35		703
36		710
37		752
38		770
39		774
40		788
41		794
42		773
43		847
44		830
45		830
46		766
47		771
48		692
49		825
50		820
51		759
52		839
53		851
54		817
55		850
56		902
57		895
58		865
59		872
60		883
61		890
62		864
63		884
64		837
65		896
66		886
67		862
68		863
69		860
70		823
71		903
72		840
73		891
74		797
75		897
76		891
77		844
78		863
79		879
80		905
81		944
82		983
83		947
84		1058
85		1138
86		1240
87		1218
88		1277
89		1288
90		1217
91		1230
92		1169
93		1097
94		1145
95		1073
96		1030
97		918
98		908
99		857
100		831
101		820
102		813
103		738
104		834
105		824
106		781
107		787
108		731
109		764
110		770
111		770
112		791
113		763
114		786
115		755
116		720
117		676
118		678
119		650
120		686
121		667
122		668
123		636
124		598
125		622
126		567
127		531
128		552
129		553
130		563
131		555
132		492
133		498
134		513
135		491
136		480
137		489
138		499
139		496
140		493
141		452
142		443
143		484
144		508
145		481
146		457
147		486
148		479
149		454
150		468
151		471
152		475
153		411
154		472
155		478
156		456
157		459
158		459
159		458
160		479
161		427
162		418
163		414
164		456
165		412
166		423
167		402
168		429
169		351
170		394
171		383
172		374
173		367
174		333
175		365
176		335
177		316
178		322
179		303
180		303
181		306
182		295
183		313
184		287
185		269
186		283
187		285
188		284
189		281
190		271
191		260
192		276
193		268
194		245
195		248
196		228
197		265
198		255
199		210
200		217
201		225
202		229
203		230
204		246
205		223
206		192
207		209
208		210
209		228
210		200
211		215
212		209
213		211
214		232
215		207
216		204
217		210
218		217
219		207
220		209
221		225
222		249
223		229
224		235
225		232
226		252
227		239
228		229
229		235
230		267
231		250
232		269
233		257
234		252
235		283
236		299
237		265
238		313
239		281
240		275
241		337
242		344
243		327
244		380
245		395
246		386
247		432
248		467
249		537
250		528
251		538
252		668
253		657
254		701
255		849
256		911
257		1034
258		1004
259		1122
260		1181
261		1254
262		1359
263		1427
264		1445
265		1455
266		1454
267		1430
268		1446
269		1363
270		1404
271		1295
272		1210
273		1127
274		1070
275		1075
276		799
277		770
278		670
279		619
280		540
281		438
282		378
283		354
284		257
285		283
286		193
287		175
288		141
289		139
290		124
291		99
292		95
293		110
294		73
295		86
296		77
297		91
298		80
299		76
300		79
301		100
302		74
303		80
304		99
305		69
306		84
307		70
308		80
309		74
310		81
311		76
312		70
313		81
314		86
315		60
316		88
317		76
318		69
319		76
320		75
321		82
322		81
323		79
324		79
325		87
326		83
327		83
328		91
329		84
330		70
331		75
332		68
333		77
334		66
335		78
336		83
337		79
338		71
339		64
340		88
341		66
342		78
343		81
344		97
345		79
346		94
347		77
348		73
349		78
350		81
351		79
352		63
353		76
354		77
355		81
356		78
357		91
358		81
359		92
360		88
361		66
362		79
363		88
364		80
365		100
366		67
367		89
368		75
369		81
370		75
371		81
372		75
373		90
374		67
375		70
376		78
377		79
378		77
379		70
380		64
381		83
382		66
383		77
384		81
385		87
386		93
387		74
388		77
389		73
390		84
391		76
392		92
393		86
394		86
395		67
396		85
397		76
398		83
399		75
400		73
401		74
402		65
403		81
404		89
405		76
406		85
407		85
408		67
409		95
410		83
411		63
412		89
413		72
414		76
415		90
416		80
417		85
418		92
419		74
420		84
421		79
422		85
423		69
424		79
425		88
426		94
427		88
428		79
429		85
430		85
431		84
432		64
433		72
434		82
435		94
436		70
437		89
438		87
439		85
440		98
441		81
442		69
443		82
444		90
445		83
446		81
447		88
448		88
449		91
450		107
451		78
452		84
453		74
454		69
