Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	800
Conversion Gain:	1024
Coarse Gain:	3
Fine Gain:	61
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	215.0
Elapsed Live Time:	212.8
Start Time:	October 09, 2015, 05:00:55
End Time:	October 09, 2015, 05:04:30
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	236	297	47555	37140	22	264
2	620	695	9683	8427	31	656

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		2
10		0
11		0
12		0
13		0
14		0
15		1
16		77
17		454
18		415
19		487
20		500
21		514
22		583
23		516
24		489
25		568
26		568
27		561
28		581
29		601
30		628
31		576
32		562
33		597
34		600
35		660
36		654
37		654
38		662
39		654
40		664
41		679
42		691
43		691
44		672
45		679
46		667
47		736
48		737
49		654
50		706
51		673
52		755
53		776
54		782
55		780
56		832
57		739
58		814
59		786
60		789
61		814
62		813
63		803
64		802
65		835
66		776
67		782
68		789
69		746
70		751
71		727
72		789
73		813
74		787
75		824
76		825
77		854
78		817
79		764
80		904
81		871
82		951
83		940
84		947
85		964
86		1047
87		1054
88		1104
89		1145
90		1140
91		1165
92		1092
93		1052
94		1001
95		964
96		935
97		870
98		870
99		822
100		825
101		815
102		794
103		774
104		816
105		779
106		784
107		772
108		730
109		728
110		758
111		798
112		761
113		688
114		769
115		782
116		691
117		722
118		692
119		656
120		705
121		723
122		605
123		596
124		576
125		579
126		623
127		573
128		557
129		558
130		566
131		550
132		540
133		500
134		510
135		533
136		487
137		501
138		469
139		524
140		504
141		516
142		447
143		490
144		502
145		484
146		546
147		483
148		463
149		488
150		482
151		454
152		500
153		458
154		470
155		456
156		410
157		509
158		460
159		480
160		486
161		485
162		492
163		454
164		419
165		416
166		424
167		419
168		413
169		374
170		378
171		400
172		384
173		338
174		336
175		343
176		285
177		322
178		321
179		285
180		308
181		293
182		276
183		280
184		248
185		253
186		274
187		241
188		230
189		214
190		253
191		240
192		241
193		200
194		228
195		226
196		223
197		227
198		201
199		206
200		226
201		227
202		186
203		193
204		174
205		195
206		197
207		186
208		169
209		185
210		197
211		198
212		174
213		183
214		185
215		221
216		203
217		213
218		200
219		191
220		201
221		203
222		221
223		212
224		203
225		210
226		223
227		220
228		251
229		215
230		226
231		227
232		239
233		237
234		256
235		277
236		243
237		281
238		263
239		290
240		285
241		290
242		312
243		322
244		352
245		366
246		434
247		415
248		445
249		494
250		556
251		665
252		656
253		755
254		860
255		999
256		1081
257		1109
258		1267
259		1351
260		1439
261		1544
262		1674
263		1674
264		1728
265		1726
266		1858
267		1813
268		1901
269		1716
270		1696
271		1614
272		1509
273		1454
274		1312
275		1150
276		1057
277		934
278		819
279		705
280		635
281		552
282		491
283		380
284		328
285		271
286		197
287		205
288		174
289		144
290		134
291		123
292		102
293		101
294		81
295		75
296		90
297		58
298		64
299		67
300		69
301		75
302		79
303		76
304		85
305		73
306		76
307		58
308		77
309		69
310		67
311		62
312		81
313		88
314		98
315		78
316		84
317		72
318		81
319		69
320		70
321		77
322		71
323		74
324		53
325		75
326		64
327		73
328		52
329		77
330		94
331		78
332		68
333		74
334		87
335		77
336		83
337		68
338		79
339		86
340		62
341		85
342		89
343		65
344		76
345		78
346		81
347		81
348		71
349		72
350		76
351		88
352		85
353		88
354		66
355		93
356		81
357		88
358		82
359		74
360		66
361		64
362		77
363		82
364		65
365		54
366		68
367		70
368		63
369		62
370		83
371		67
372		68
373		72
374		67
375		80
376		92
377		82
378		69
379		49
380		79
381		59
382		78
383		82
384		63
385		77
386		77
387		73
388		65
389		62
390		86
391		80
392		73
393		70
394		97
395		78
396		69
397		86
398		71
399		72
400		84
401		82
402		74
403		76
404		67
405		66
406		94
407		88
408		73
409		86
410		71
411		85
412		69
413		84
414		71
415		75
416		84
417		70
418		77
419		63
420		76
421		91
422		82
423		77
424		73
425		73
426		91
427		73
428		106
429		83
430		89
431		79
432		76
433		87
434		76
435		75
436		95
437		96
438		75
439		89
440		64
441		83
442		68
443		67
444		84
445		82
446		86
447		78
448		86
449		61
450		76
451		91
452		99
453		84
454		78
