Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	800
Conversion Gain:	1024
Coarse Gain:	3
Fine Gain:	61
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	146.3
Elapsed Live Time:	143.82
Start Time:	October 09, 2015, 05:14:53
End Time:	October 09, 2015, 05:17:20
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	236	297	66403	58962	21	265
2	620	695	11170	10257	30	655

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		1
12		0
13		2
14		2
15		2
16		86
17		500
18		506
19		532
20		584
21		620
22		585
23		636
24		638
25		607
26		615
27		609
28		626
29		659
30		625
31		681
32		688
33		660
34		671
35		616
36		668
37		639
38		692
39		649
40		657
41		622
42		669
43		655
44		613
45		665
46		688
47		681
48		681
49		694
50		682
51		689
52		713
53		718
54		668
55		746
56		680
57		711
58		716
59		671
60		708
61		700
62		721
63		732
64		730
65		717
66		694
67		693
68		777
69		794
70		743
71		717
72		743
73		755
74		740
75		738
76		781
77		750
78		743
79		763
80		782
81		868
82		843
83		912
84		948
85		969
86		972
87		1041
88		1110
89		1065
90		1126
91		1056
92		1047
93		1080
94		1020
95		971
96		934
97		921
98		920
99		856
100		891
101		836
102		861
103		845
104		860
105		845
106		816
107		873
108		882
109		860
110		873
111		902
112		934
113		847
114		819
115		830
116		811
117		783
118		759
119		740
120		741
121		775
122		742
123		732
124		713
125		718
126		687
127		659
128		662
129		660
130		654
131		627
132		662
133		626
134		619
135		632
136		630
137		570
138		638
139		587
140		637
141		646
142		641
143		604
144		625
145		603
146		592
147		593
148		610
149		629
150		581
151		577
152		628
153		577
154		617
155		608
156		559
157		584
158		582
159		538
160		588
161		568
162		587
163		586
164		564
165		501
166		533
167		492
168		496
169		486
170		470
171		473
172		465
173		383
174		396
175		393
176		362
177		368
178		312
179		354
180		297
181		320
182		307
183		300
184		282
185		293
186		254
187		261
188		235
189		262
190		213
191		260
192		235
193		218
194		230
195		194
196		229
197		214
198		186
199		209
200		214
201		201
202		179
203		213
204		188
205		180
206		188
207		175
208		169
209		189
210		190
211		190
212		177
213		204
214		168
215		176
216		178
217		168
218		146
219		149
220		188
221		189
222		157
223		152
224		174
225		157
226		171
227		179
228		143
229		146
230		143
231		158
232		175
233		170
234		187
235		165
236		128
237		172
238		174
239		178
240		201
241		199
242		182
243		233
244		239
245		270
246		339
247		370
248		421
249		512
250		648
251		679
252		862
253		1013
254		1184
255		1327
256		1456
257		1699
258		1807
259		1988
260		2217
261		2361
262		2395
263		2650
264		2697
265		2766
266		2739
267		2809
268		2748
269		2651
270		2608
271		2461
272		2345
273		2131
274		1945
275		1790
276		1598
277		1384
278		1285
279		1077
280		951
281		732
282		614
283		522
284		449
285		372
286		338
287		278
288		196
289		159
290		140
291		137
292		106
293		95
294		111
295		87
296		86
297		92
298		82
299		88
300		66
301		88
302		71
303		77
304		74
305		81
306		82
307		82
308		64
309		68
310		71
311		81
312		93
313		65
314		63
315		65
316		70
317		78
318		76
319		71
320		75
321		87
322		81
323		89
324		82
325		62
326		68
327		69
328		60
329		76
330		81
331		87
332		81
333		73
334		70
335		85
336		72
337		86
338		52
339		96
340		90
341		76
342		94
343		91
344		77
345		83
346		81
347		69
348		81
349		78
350		76
351		77
352		87
353		77
354		89
355		74
356		81
357		82
358		64
359		78
360		58
361		78
362		78
363		81
364		71
365		83
366		78
367		92
368		73
369		69
370		79
371		77
372		71
373		56
374		76
375		59
376		63
377		82
378		76
379		86
380		74
381		72
382		78
383		87
384		80
385		82
386		71
387		89
388		69
389		65
390		78
391		78
392		87
393		74
394		80
395		79
396		61
397		79
398		108
399		80
400		90
401		95
402		63
403		97
404		77
405		76
406		87
407		71
408		74
409		67
410		76
411		80
412		86
413		79
414		88
415		80
416		83
417		68
418		70
419		70
420		79
421		81
422		70
423		88
424		75
425		86
426		96
427		80
428		76
429		89
430		75
431		88
432		63
433		77
434		77
435		95
436		89
437		86
438		72
439		67
440		74
441		78
442		82
443		87
444		93
445		84
446		78
447		94
448		90
449		82
450		96
451		97
452		96
453		75
