Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	800
Conversion Gain:	1024
Coarse Gain:	3
Fine Gain:	61
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	138.35
Elapsed Live Time:	136.21
Start Time:	October 09, 2015, 05:08:25
End Time:	October 09, 2015, 05:10:43
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	236	297	55099	48061	23	265
2	620	695	9463	8740	33	656

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		1
10		1
11		2
12		0
13		2
14		1
15		0
16		81
17		437
18		455
19		432
20		475
21		525
22		549
23		528
24		527
25		514
26		569
27		512
28		566
29		510
30		561
31		552
32		565
33		538
34		569
35		538
36		579
37		561
38		582
39		589
40		556
41		531
42		593
43		562
44		596
45		558
46		620
47		567
48		578
49		600
50		629
51		585
52		598
53		620
54		579
55		635
56		604
57		600
58		581
59		643
60		629
61		608
62		642
63		637
64		655
65		656
66		602
67		690
68		649
69		641
70		674
71		671
72		637
73		623
74		667
75		676
76		657
77		621
78		683
79		648
80		747
81		725
82		714
83		757
84		827
85		808
86		922
87		923
88		962
89		932
90		927
91		921
92		968
93		916
94		872
95		866
96		839
97		811
98		831
99		715
100		794
101		761
102		718
103		717
104		761
105		703
106		788
107		751
108		704
109		742
110		725
111		670
112		734
113		732
114		683
115		714
116		690
117		706
118		657
119		643
120		657
121		637
122		653
123		664
124		586
125		570
126		601
127		596
128		607
129		538
130		546
131		549
132		552
133		586
134		555
135		504
136		515
137		514
138		527
139		502
140		487
141		503
142		508
143		487
144		503
145		482
146		524
147		476
148		509
149		526
150		518
151		460
152		473
153		483
154		508
155		503
156		444
157		492
158		503
159		501
160		469
161		459
162		481
163		465
164		449
165		435
166		478
167		417
168		446
169		377
170		388
171		381
172		384
173		355
174		351
175		336
176		332
177		308
178		284
179		273
180		254
181		261
182		236
183		260
184		261
185		221
186		212
187		229
188		194
189		205
190		220
191		187
192		213
193		192
194		205
195		210
196		202
197		176
198		188
199		165
200		176
201		186
202		176
203		178
204		158
205		143
206		176
207		159
208		183
209		168
210		156
211		135
212		157
213		170
214		163
215		142
216		151
217		167
218		168
219		164
220		151
221		156
222		144
223		136
224		160
225		134
226		136
227		188
228		166
229		155
230		157
231		157
232		165
233		166
234		142
235		159
236		148
237		178
238		190
239		178
240		192
241		186
242		200
243		207
244		262
245		291
246		326
247		353
248		405
249		473
250		584
251		633
252		763
253		793
254		920
255		1031
256		1210
257		1309
258		1488
259		1721
260		1687
261		1856
262		1985
263		2123
264		2201
265		2218
266		2222
267		2271
268		2194
269		2177
270		2152
271		2083
272		1892
273		1770
274		1621
275		1469
276		1301
277		1190
278		1036
279		906
280		816
281		624
282		541
283		466
284		371
285		329
286		266
287		234
288		175
289		156
290		144
291		123
292		90
293		81
294		91
295		60
296		68
297		69
298		66
299		76
300		89
301		78
302		67
303		65
304		64
305		69
306		76
307		82
308		77
309		66
310		67
311		56
312		53
313		69
314		60
315		69
316		66
317		66
318		76
319		69
320		68
321		67
322		60
323		51
324		81
325		65
326		53
327		64
328		79
329		77
330		70
331		67
332		51
333		87
334		71
335		90
336		73
337		55
338		80
339		67
340		64
341		82
342		63
343		88
344		65
345		86
346		66
347		63
348		70
349		77
350		71
351		76
352		66
353		67
354		64
355		74
356		70
357		71
358		82
359		76
360		76
361		64
362		60
363		70
364		61
365		63
366		70
367		68
368		58
369		69
370		64
371		70
372		53
373		84
374		84
375		44
376		69
377		71
378		67
379		76
380		74
381		69
382		79
383		72
384		51
385		80
386		76
387		62
388		80
389		67
390		56
391		72
392		79
393		75
394		86
395		66
396		69
397		68
398		56
399		74
400		83
401		90
402		68
403		71
404		71
405		70
406		62
407		67
408		77
409		66
410		68
411		65
412		81
413		73
414		59
415		76
416		77
417		73
418		78
419		71
420		56
421		65
422		64
423		82
424		75
425		77
426		69
427		82
428		74
429		79
430		79
431		78
432		82
433		71
434		82
435		66
436		72
437		79
438		73
439		78
440		77
441		79
442		73
443		68
444		70
445		84
446		77
447		74
448		83
449		88
450		67
451		84
452		87
453		76
454		86
455		67
456		71
