3.651455020675313676e+02 3.892535377560520917e+07 2.300809453135626086e+02 2.530083841383579187e+06 2.530084641929409001e+06 7.603146219824537184e+03
5.982174765318111209e-01 2.300809691250528886e+02 2.072452867029324439e-03 1.495487961578426983e+01 1.495489241683737269e+01 6.582873186809395927e-02
6.046902157169922631e+00 2.530083841383471154e+06 1.495487811822561319e+01 1.644512797836812679e+05 1.644513318178026529e+05 4.941918483172473202e+02
-6.568195214534322535e-01 2.530084641929515172e+06 1.495489094031589339e+01 1.644513318178165646e+05 1.644513838520294230e+05 4.941922325998951919e+02
9.030137234129135777e+02 7.603146941967608655e+03 6.582873163828849294e-02 4.941918952553894542e+02 4.941922795379881563e+02 6.325485398701278683e+00
5.397613921792105973e-01 3.602896187488422997e-01 -1.796043749462978312e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.546535829139867019e+03 -1.796043749462978312e+01 9.223468283413170639e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
