Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	800
Conversion Gain:	1024
Coarse Gain:	5
Fine Gain:	61
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	247.42
Elapsed Live Time:	244.02
Start Time:	October 09, 2015, 03:27:20
End Time:	October 09, 2015, 03:31:28
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	35	82	110153	98032	16	59
2	141	186	50231	33601	22	162
3	617	732	43609	30094	56	671

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		1
9		1
10		0
11		0
12		0
13		1
14		1
15		1
16		21
17		161
18		156
19		207
20		213
21		238
22		238
23		256
24		255
25		270
26		283
27		258
28		267
29		235
30		249
31		239
32		261
33		236
34		276
35		270
36		255
37		270
38		246
39		297
40		349
41		380
42		420
43		460
44		559
45		626
46		783
47		939
48		1139
49		1410
50		1735
51		2294
52		2941
53		3492
54		4166
55		4985
56		5368
57		6119
58		6341
59		6582
60		6723
61		6471
62		6217
63		5694
64		4935
65		4537
66		4013
67		3446
68		2787
69		2435
70		2000
71		1641
72		1414
73		1093
74		936
75		724
76		641
77		491
78		410
79		329
80		289
81		275
82		226
83		216
84		244
85		223
86		219
87		230
88		258
89		265
90		278
91		275
92		234
93		312
94		291
95		322
96		354
97		351
98		355
99		361
100		374
101		369
102		370
103		380
104		408
105		403
106		411
107		393
108		427
109		379
110		406
111		374
112		384
113		360
114		357
115		378
116		359
117		369
118		343
119		362
120		369
121		373
122		389
123		419
124		391
125		403
126		399
127		384
128		409
129		381
130		412
131		445
132		408
133		408
134		416
135		437
136		438
137		435
138		453
139		430
140		508
141		474
142		517
143		557
144		616
145		604
146		666
147		702
148		813
149		844
150		925
151		1111
152		1123
153		1272
154		1338
155		1510
156		1540
157		1677
158		1746
159		1881
160		1967
161		1966
162		1997
163		2042
164		1956
165		1859
166		1884
167		1895
168		1687
169		1617
170		1541
171		1402
172		1188
173		1127
174		906
175		851
176		738
177		633
178		510
179		463
180		402
181		382
182		321
183		288
184		237
185		252
186		204
187		219
188		177
189		185
190		162
191		175
192		162
193		166
194		165
195		161
196		180
197		151
198		184
199		182
200		172
201		164
202		160
203		148
204		167
205		188
206		158
207		175
208		179
209		166
210		174
211		160
212		163
213		136
214		170
215		178
216		166
217		169
218		186
219		157
220		176
221		184
222		179
223		172
224		197
225		174
226		151
227		173
228		178
229		173
230		163
231		179
232		163
233		179
234		165
235		194
236		167
237		173
238		177
239		196
240		161
241		161
242		195
243		171
244		176
245		188
246		215
247		173
248		185
249		185
250		213
251		186
252		175
253		176
254		206
255		206
256		180
257		219
258		197
259		215
260		206
261		224
262		220
263		198
264		221
265		240
266		228
267		226
268		249
269		230
270		254
271		273
272		249
273		254
274		239
275		252
276		246
277		248
278		272
279		252
280		252
281		277
282		315
283		236
284		218
285		249
286		236
287		279
288		296
289		303
290		293
291		295
292		291
293		288
294		279
295		290
296		279
297		289
298		281
299		295
300		264
301		269
302		280
303		263
304		284
305		275
306		251
307		282
308		240
309		219
310		222
311		250
312		227
313		218
314		237
315		225
316		243
317		217
318		192
319		187
320		201
321		173
322		213
323		209
324		187
325		195
326		185
327		180
328		209
329		166
330		182
331		182
332		175
333		175
334		179
335		176
336		180
337		179
338		184
339		156
340		170
341		163
342		153
343		199
344		162
345		168
346		165
347		176
348		178
349		188
350		164
351		147
352		173
353		167
354		160
355		144
356		136
357		158
358		154
359		140
360		136
361		172
362		155
363		144
364		146
365		155
366		156
367		151
368		125
369		161
370		151
371		158
372		141
373		159
374		133
375		123
376		137
377		141
378		106
379		143
380		149
381		143
382		133
383		122
384		130
385		130
386		103
387		130
388		116
389		107
390		133
391		105
392		120
393		128
394		110
395		121
396		99
397		108
398		111
399		103
400		105
401		109
402		94
403		104
404		100
405		92
406		105
407		102
408		109
409		88
410		89
411		99
412		111
413		83
414		99
415		95
416		102
417		98
418		96
419		94
420		108
421		95
422		90
423		89
424		89
425		91
426		81
427		91
428		90
429		70
430		87
431		85
432		78
433		94
434		69
435		90
436		76
437		83
438		74
439		64
440		72
441		85
442		64
443		84
444		79
445		77
446		65
