Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	800
Conversion Gain:	1024
Coarse Gain:	5
Fine Gain:	61
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	292.92
Elapsed Live Time:	289.79
Start Time:	October 09, 2015, 03:37:40
End Time:	October 09, 2015, 03:42:33
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	35	82	67543	56503	16	59
2	141	186	52632	34321	21	162
3	617	732	48759	34142	48	670

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		1
10		1
11		0
12		0
13		1
14		2
15		0
16		12
17		149
18		151
19		174
20		161
21		213
22		185
23		216
24		210
25		231
26		212
27		220
28		223
29		183
30		184
31		196
32		236
33		219
34		244
35		215
36		233
37		215
38		235
39		257
40		282
41		250
42		313
43		360
44		366
45		461
46		509
47		611
48		763
49		991
50		1183
51		1431
52		1739
53		2033
54		2414
55		2757
56		3258
57		3534
58		3838
59		3766
60		3802
61		3819
62		3622
63		3232
64		2961
65		2664
66		2364
67		2126
68		1774
69		1475
70		1342
71		1124
72		941
73		778
74		684
75		554
76		496
77		376
78		361
79		300
80		281
81		252
82		201
83		239
84		248
85		222
86		226
87		230
88		265
89		243
90		279
91		285
92		288
93		313
94		328
95		350
96		339
97		357
98		363
99		360
100		394
101		434
102		428
103		440
104		445
105		395
106		438
107		454
108		405
109		414
110		435
111		369
112		407
113		352
114		396
115		388
116		404
117		370
118		456
119		381
120		367
121		417
122		414
123		419
124		432
125		432
126		467
127		481
128		449
129		435
130		459
131		453
132		475
133		427
134		424
135		453
136		487
137		507
138		478
139		498
140		516
141		513
142		564
143		611
144		604
145		683
146		722
147		792
148		833
149		924
150		1001
151		1079
152		1219
153		1310
154		1368
155		1480
156		1663
157		1761
158		1954
159		1920
160		2028
161		1978
162		2058
163		2027
164		2081
165		2026
166		1973
167		1921
168		1813
169		1613
170		1552
171		1376
172		1283
173		1147
174		1022
175		884
176		805
177		649
178		563
179		518
180		443
181		389
182		344
183		292
184		305
185		280
186		261
187		259
188		222
189		201
190		224
191		205
192		203
193		181
194		185
195		175
196		192
197		167
198		185
199		170
200		182
201		189
202		221
203		180
204		183
205		186
206		195
207		174
208		191
209		178
210		215
211		202
212		199
213		197
214		206
215		168
216		196
217		227
218		188
219		201
220		182
221		169
222		202
223		199
224		170
225		193
226		169
227		199
228		204
229		205
230		204
231		188
232		200
233		206
234		197
235		193
236		192
237		205
238		174
239		198
240		197
241		205
242		223
243		216
244		203
245		226
246		234
247		222
248		206
249		239
250		216
251		224
252		215
253		225
254		248
255		219
256		215
257		251
258		222
259		250
260		237
261		246
262		229
263		262
264		274
265		253
266		247
267		218
268		251
269		240
270		286
271		258
272		265
273		279
274		294
275		297
276		285
277		301
278		304
279		279
280		297
281		304
282		294
283		300
284		327
285		305
286		286
287		334
288		323
289		326
290		339
291		340
292		335
293		309
294		307
295		297
296		286
297		351
298		319
299		304
300		294
301		322
302		299
303		312
304		287
305		308
306		293
307		302
308		286
309		258
310		293
311		265
312		268
313		264
314		257
315		278
316		240
317		248
318		242
319		217
320		228
321		217
322		211
323		234
324		213
325		228
326		217
327		212
328		208
329		199
330		208
331		226
332		209
333		198
334		181
335		187
336		188
337		200
338		208
339		165
340		180
341		181
342		167
343		197
344		199
345		159
346		159
347		179
348		192
349		180
350		168
351		197
352		220
353		179
354		171
355		174
356		171
357		190
358		152
359		209
360		177
361		162
362		144
363		162
364		178
365		176
366		163
367		162
368		173
369		177
370		140
371		169
372		163
373		153
374		172
375		144
376		172
377		167
378		150
379		167
380		146
381		161
382		159
383		127
384		126
385		143
386		143
387		140
388		143
389		151
390		127
391		129
392		124
393		138
394		135
395		118
396		112
397		121
398		111
399		122
400		119
401		136
402		105
403		120
404		122
405		91
406		95
407		96
408		94
409		105
410		113
411		108
412		106
413		80
414		104
415		100
416		112
417		96
418		114
419		98
420		118
421		109
422		100
423		95
424		90
425		93
426		86
427		87
428		105
429		121
430		105
431		75
432		85
433		95
434		88
435		83
436		86
437		98
438		86
439		65
440		87
441		87
442		84
443		62
444		79
445		80
446		81
