Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	800
Conversion Gain:	1024
Coarse Gain:	5
Fine Gain:	61
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	380.73
Elapsed Live Time:	378.14
Start Time:	October 09, 2015, 03:49:04
End Time:	October 09, 2015, 03:55:25
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	35	82	20632	11799	16	58
2	141	186	43840	26842	20	162
3	617	732	49639	33572	50	670

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		2
10		0
11		0
12		1
13		0
14		1
15		0
16		15
17		117
18		122
19		152
20		133
21		146
22		159
23		132
24		165
25		158
26		181
27		171
28		154
29		176
30		154
31		161
32		180
33		153
34		156
35		148
36		184
37		193
38		199
39		197
40		201
41		224
42		227
43		248
44		257
45		318
46		330
47		376
48		423
49		476
50		509
51		563
52		633
53		668
54		741
55		783
56		807
57		878
58		840
59		850
60		850
61		735
62		771
63		638
64		633
65		540
66		522
67		521
68		460
69		385
70		373
71		305
72		306
73		277
74		260
75		253
76		268
77		225
78		207
79		209
80		209
81		202
82		210
83		211
84		228
85		235
86		210
87		227
88		279
89		241
90		246
91		261
92		274
93		296
94		304
95		267
96		313
97		364
98		321
99		398
100		369
101		363
102		338
103		379
104		378
105		367
106		350
107		385
108		368
109		377
110		339
111		331
112		401
113		380
114		398
115		383
116		396
117		400
118		361
119		403
120		405
121		412
122		437
123		469
124		438
125		406
126		423
127		450
128		449
129		424
130		498
131		452
132		437
133		458
134		432
135		407
136		396
137		425
138		453
139		452
140		459
141		514
142		474
143		490
144		547
145		587
146		652
147		728
148		700
149		812
150		874
151		957
152		1077
153		1082
154		1188
155		1300
156		1355
157		1472
158		1561
159		1552
160		1554
161		1660
162		1568
163		1720
164		1677
165		1650
166		1570
167		1473
168		1494
169		1296
170		1258
171		1082
172		976
173		943
174		836
175		751
176		621
177		565
178		504
179		444
180		397
181		368
182		367
183		310
184		299
185		260
186		275
187		239
188		251
189		218
190		248
191		227
192		217
193		243
194		215
195		216
196		244
197		245
198		234
199		215
200		221
201		220
202		232
203		223
204		217
205		247
206		214
207		237
208		214
209		233
210		248
211		242
212		241
213		229
214		220
215		239
216		244
217		203
218		233
219		247
220		230
221		250
222		240
223		217
224		221
225		201
226		194
227		254
228		198
229		237
230		225
231		226
232		228
233		228
234		240
235		249
236		221
237		249
238		259
239		254
240		238
241		226
242		253
243		241
244		238
245		268
246		229
247		229
248		253
249		251
250		271
251		287
252		255
253		251
254		271
255		292
256		277
257		266
258		285
259		264
260		261
261		295
262		277
263		291
264		281
265		299
266		306
267		321
268		315
269		291
270		309
271		304
272		330
273		350
274		299
275		320
276		319
277		356
278		321
279		327
280		315
281		337
282		365
283		327
284		365
285		333
286		349
287		370
288		362
289		401
290		352
291		344
292		408
293		352
294		429
295		359
296		383
297		402
298		357
299		330
300		308
301		381
302		354
303		353
304		347
305		305
306		336
307		332
308		315
309		316
310		291
311		298
312		287
313		271
314		286
315		323
316		278
317		266
318		276
319		264
320		274
321		251
322		245
323		236
324		243
325		228
326		228
327		236
328		239
329		219
330		269
331		226
332		220
333		238
334		230
335		200
336		210
337		184
338		207
339		203
340		207
341		211
342		169
343		193
344		216
345		187
346		198
347		180
348		181
349		173
350		181
351		181
352		192
353		210
354		224
355		184
356		176
357		214
358		188
359		181
360		166
361		161
362		179
363		191
364		175
365		181
366		177
367		150
368		157
369		165
370		163
371		167
372		165
373		164
374		150
375		152
376		138
377		175
378		171
379		136
380		150
381		170
382		166
383		144
384		165
385		154
386		138
387		144
388		141
389		137
390		140
391		134
392		124
393		138
394		141
395		151
396		121
397		139
398		106
399		122
400		129
401		124
402		141
403		129
404		113
405		137
406		111
407		117
408		131
409		129
410		124
411		114
412		129
413		105
414		125
415		111
416		116
417		85
418		95
419		114
420		121
421		111
422		109
423		112
424		108
425		111
426		87
427		114
428		100
429		101
430		89
431		97
432		105
433		95
434		91
435		101
436		93
437		106
438		86
439		103
440		91
441		89
442		112
443		88
444		79
445		118
446		72
447		80
448		88
449		95
450		88
451		95
452		91
453		85
