Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	800
Conversion Gain:	1024
Coarse Gain:	5
Fine Gain:	61
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	245.87
Elapsed Live Time:	243.74
Start Time:	October 09, 2015, 03:43:53
End Time:	October 09, 2015, 03:47:59
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	35	82	28085	20428	15	59
2	141	186	37870	25008	21	161
3	617	732	37823	26965	55	670

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		1
10		0
11		1
12		0
13		0
14		3
15		0
16		10
17		96
18		106
19		118
20		122
21		139
22		133
23		139
24		135
25		114
26		137
27		157
28		151
29		151
30		128
31		129
32		141
33		146
34		150
35		141
36		167
37		158
38		149
39		165
40		188
41		206
42		189
43		191
44		228
45		287
46		262
47		353
48		412
49		485
50		533
51		675
52		743
53		882
54		1011
55		1113
56		1212
57		1255
58		1307
59		1451
60		1437
61		1348
62		1290
63		1255
64		1086
65		1027
66		873
67		788
68		729
69		593
70		565
71		461
72		419
73		407
74		330
75		266
76		260
77		266
78		215
79		170
80		191
81		168
82		178
83		159
84		158
85		174
86		185
87		193
88		168
89		224
90		208
91		203
92		217
93		208
94		251
95		265
96		266
97		298
98		262
99		274
100		292
101		317
102		284
103		307
104		300
105		317
106		307
107		319
108		305
109		356
110		282
111		296
112		298
113		326
114		309
115		289
116		269
117		291
118		306
119		304
120		275
121		310
122		341
123		340
124		338
125		326
126		323
127		340
128		358
129		340
130		332
131		347
132		364
133		325
134		323
135		339
136		360
137		360
138		324
139		372
140		369
141		403
142		393
143		436
144		484
145		497
146		553
147		565
148		652
149		649
150		755
151		821
152		826
153		949
154		1014
155		1058
156		1236
157		1262
158		1350
159		1302
160		1450
161		1448
162		1430
163		1494
164		1543
165		1475
166		1389
167		1331
168		1273
169		1173
170		1116
171		985
172		941
173		793
174		710
175		634
176		544
177		474
178		456
179		366
180		293
181		289
182		261
183		241
184		195
185		183
186		178
187		157
188		155
189		149
190		162
191		139
192		170
193		152
194		163
195		155
196		155
197		134
198		176
199		145
200		159
201		154
202		154
203		146
204		140
205		154
206		142
207		157
208		182
209		157
210		162
211		146
212		146
213		180
214		155
215		159
216		159
217		135
218		156
219		152
220		155
221		117
222		155
223		152
224		148
225		153
226		149
227		169
228		154
229		155
230		159
231		147
232		155
233		161
234		159
235		175
236		168
237		180
238		149
239		163
240		163
241		166
242		156
243		147
244		164
245		173
246		183
247		180
248		172
249		156
250		182
251		190
252		175
253		147
254		164
255		180
256		207
257		179
258		173
259		197
260		205
261		179
262		179
263		180
264		207
265		212
266		220
267		182
268		201
269		204
270		216
271		196
272		223
273		228
274		238
275		218
276		222
277		222
278		251
279		247
280		232
281		231
282		231
283		272
284		250
285		241
286		240
287		270
288		252
289		268
290		245
291		265
292		253
293		248
294		268
295		241
296		268
297		241
298		249
299		247
300		248
301		255
302		259
303		224
304		239
305		214
306		236
307		218
308		257
309		225
310		227
311		238
312		246
313		236
314		227
315		171
316		196
317		198
318		182
319		195
320		187
321		188
322		185
323		181
324		170
325		147
326		173
327		139
328		171
329		156
330		177
331		162
332		167
333		150
334		156
335		172
336		173
337		159
338		153
339		156
340		156
341		148
342		155
343		152
344		123
345		138
346		129
347		152
348		140
349		142
350		138
351		154
352		147
353		135
354		140
355		151
356		141
357		139
358		138
359		121
360		138
361		143
362		109
363		133
364		136
365		116
366		158
367		150
368		138
369		148
370		115
371		129
372		132
373		125
374		119
375		133
376		115
377		126
378		115
379		111
380		116
381		111
382		97
383		91
384		115
385		106
386		101
387		109
388		125
389		109
390		98
391		101
392		101
393		121
394		91
395		104
396		94
397		99
398		85
399		90
400		87
401		78
402		91
403		85
404		105
405		85
406		72
407		91
408		75
409		85
410		91
411		91
412		79
413		83
414		71
415		78
416		75
417		59
418		70
419		72
420		80
421		67
422		92
423		82
424		63
425		73
426		66
427		86
428		73
429		72
430		69
431		78
432		75
433		64
434		75
435		72
436		74
437		87
438		73
439		66
440		67
441		67
442		72
443		63
444		82
445		52
446		63
447		66
448		59
449		77
450		65
451		71
