Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	800
Conversion Gain:	1024
Coarse Gain:	5
Fine Gain:	61
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	563.45
Elapsed Live Time:	561.04
Start Time:	October 09, 2015, 04:39:17
End Time:	October 09, 2015, 04:48:40
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	35	82	16268	7339	16	57
2	141	186	27597	11190	20	162
3	617	732	42411	26518	54	669

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		0
15		0
16		12
17		147
18		123
19		159
20		150
21		138
22		147
23		155
24		176
25		153
26		179
27		163
28		151
29		137
30		161
31		177
32		138
33		175
34		170
35		173
36		167
37		168
38		183
39		176
40		211
41		238
42		215
43		198
44		263
45		274
46		334
47		350
48		386
49		430
50		492
51		522
52		570
53		574
54		672
55		631
56		648
57		628
58		609
59		560
60		567
61		537
62		433
63		456
64		403
65		397
66		327
67		298
68		273
69		263
70		234
71		205
72		223
73		212
74		193
75		202
76		183
77		189
78		184
79		194
80		219
81		177
82		227
83		206
84		216
85		210
86		221
87		198
88		223
89		254
90		247
91		255
92		276
93		262
94		274
95		282
96		273
97		284
98		278
99		259
100		285
101		290
102		307
103		299
104		279
105		305
106		301
107		349
108		320
109		295
110		338
111		359
112		356
113		382
114		375
115		420
116		410
117		387
118		391
119		423
120		453
121		399
122		439
123		475
124		455
125		408
126		509
127		451
128		442
129		422
130		455
131		420
132		435
133		426
134		406
135		411
136		415
137		427
138		420
139		411
140		417
141		433
142		403
143		442
144		446
145		462
146		503
147		484
148		499
149		550
150		626
151		615
152		672
153		704
154		757
155		756
156		823
157		816
158		873
159		874
160		907
161		917
162		916
163		859
164		908
165		835
166		819
167		802
168		739
169		703
170		716
171		608
172		602
173		555
174		566
175		492
176		469
177		419
178		397
179		352
180		415
181		331
182		340
183		296
184		335
185		275
186		286
187		331
188		283
189		278
190		287
191		274
192		306
193		301
194		323
195		322
196		291
197		317
198		327
199		311
200		324
201		280
202		282
203		295
204		287
205		294
206		292
207		285
208		288
209		303
210		249
211		312
212		298
213		257
214		269
215		277
216		275
217		295
218		288
219		295
220		277
221		283
222		267
223		309
224		306
225		285
226		312
227		281
228		272
229		295
230		285
231		285
232		296
233		290
234		310
235		302
236		272
237		280
238		286
239		292
240		324
241		306
242		295
243		329
244		307
245		336
246		341
247		308
248		323
249		328
250		309
251		329
252		316
253		321
254		355
255		329
256		350
257		303
258		373
259		367
260		347
261		343
262		372
263		377
264		368
265		375
266		380
267		357
268		393
269		383
270		338
271		416
272		419
273		383
274		427
275		387
276		417
277		399
278		414
279		416
280		404
281		446
282		438
283		454
284		400
285		467
286		452
287		448
288		484
289		445
290		444
291		434
292		453
293		433
294		437
295		433
296		453
297		418
298		460
299		400
300		411
301		420
302		395
303		379
304		388
305		395
306		385
307		397
308		398
309		335
310		371
311		345
312		352
313		322
314		324
315		326
316		318
317		306
318		292
319		314
320		287
321		287
322		314
323		297
324		307
325		304
326		286
327		256
328		284
329		253
330		247
331		260
332		274
333		267
334		223
335		225
336		256
337		215
338		278
339		235
340		226
341		223
342		221
343		250
344		223
345		208
346		208
347		229
348		208
349		206
350		211
351		213
352		213
353		210
354		202
355		195
356		228
357		217
358		198
359		204
360		201
361		184
362		173
363		190
364		196
365		201
366		187
367		186
368		151
369		174
370		165
371		193
372		158
373		167
374		166
375		173
376		167
377		153
378		154
379		158
380		167
381		150
382		167
383		142
384		128
385		181
386		151
387		169
388		168
389		135
390		156
391		167
392		151
393		165
394		138
395		159
396		157
397		140
398		124
399		127
400		117
401		144
402		132
403		137
404		142
405		118
406		152
407		135
408		124
409		116
410		143
411		144
412		126
413		132
414		150
415		133
416		144
417		126
418		109
419		110
420		127
421		114
422		124
423		120
424		112
425		109
426		137
427		117
428		132
429		125
430		125
431		107
432		102
433		102
434		95
435		129
436		111
437		137
438		111
439		124
440		108
441		109
442		112
443		98
444		125
445		121
446		100
447		104
448		116
449		121
450		111
451		119
452		103
453		122
454		100
455		124
456		76
457		108
458		98
