Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	800
Conversion Gain:	1024
Coarse Gain:	5
Fine Gain:	61
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	933.23
Elapsed Live Time:	928.68
Start Time:	October 09, 2015, 03:56:49
End Time:	October 09, 2015, 04:12:22
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	35	82	32517	16004	17	57
2	141	186	56566	26159	21	162
3	617	732	84073	54144	55	669

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		2
11		2
12		0
13		0
14		0
15		1
16		37
17		238
18		252
19		265
20		292
21		294
22		297
23		310
24		301
25		279
26		325
27		325
28		341
29		333
30		352
31		305
32		290
33		345
34		293
35		315
36		298
37		334
38		348
39		369
40		402
41		426
42		408
43		466
44		506
45		589
46		663
47		678
48		850
49		918
50		987
51		1033
52		1167
53		1129
54		1188
55		1273
56		1347
57		1274
58		1213
59		1166
60		1112
61		1081
62		972
63		977
64		840
65		768
66		644
67		552
68		544
69		523
70		474
71		411
72		419
73		399
74		431
75		361
76		373
77		364
78		393
79		382
80		393
81		371
82		386
83		405
84		425
85		412
86		407
87		433
88		426
89		476
90		503
91		490
92		499
93		469
94		534
95		513
96		548
97		559
98		557
99		568
100		571
101		547
102		599
103		594
104		611
105		603
106		597
107		612
108		638
109		604
110		648
111		674
112		701
113		708
114		707
115		745
116		705
117		723
118		739
119		761
120		762
121		825
122		839
123		829
124		843
125		863
126		861
127		843
128		836
129		833
130		820
131		842
132		814
133		781
134		776
135		754
136		792
137		738
138		763
139		743
140		766
141		798
142		806
143		824
144		849
145		823
146		972
147		995
148		1099
149		1092
150		1122
151		1299
152		1335
153		1416
154		1512
155		1606
156		1693
157		1702
158		1861
159		1944
160		1914
161		1901
162		1971
163		1941
164		1862
165		1859
166		1798
167		1690
168		1632
169		1470
170		1498
171		1369
172		1253
173		1183
174		1081
175		1044
176		943
177		791
178		810
179		692
180		660
181		663
182		607
183		582
184		548
185		564
186		492
187		543
188		514
189		521
190		550
191		545
192		548
193		494
194		553
195		487
196		505
197		502
198		522
199		505
200		543
201		499
202		538
203		496
204		516
205		513
206		531
207		551
208		513
209		526
210		510
211		509
212		513
213		495
214		553
215		515
216		527
217		555
218		538
219		487
220		505
221		484
222		502
223		471
224		532
225		525
226		533
227		552
228		507
229		520
230		552
231		509
232		550
233		505
234		508
235		544
236		503
237		536
238		520
239		523
240		527
241		531
242		545
243		541
244		523
245		623
246		543
247		576
248		582
249		549
250		583
251		564
252		593
253		595
254		602
255		652
256		640
257		617
258		599
259		616
260		638
261		641
262		670
263		655
264		674
265		680
266		648
267		668
268		679
269		680
270		700
271		733
272		723
273		741
274		709
275		698
276		817
277		742
278		760
279		740
280		801
281		761
282		758
283		767
284		857
285		806
286		816
287		810
288		803
289		773
290		793
291		767
292		770
293		780
294		805
295		761
296		778
297		794
298		761
299		762
300		756
301		711
302		740
303		686
304		699
305		677
306		667
307		695
308		677
309		640
310		643
311		682
312		598
313		657
314		593
315		613
316		604
317		580
318		581
319		534
320		551
321		541
322		503
323		503
324		483
325		498
326		447
327		485
328		465
329		453
330		467
331		488
332		462
333		393
334		412
335		410
336		478
337		431
338		463
339		431
340		412
341		366
342		386
343		445
344		395
345		372
346		385
347		393
348		390
349		386
350		368
351		377
352		329
353		376
354		371
355		388
356		326
357		375
358		362
359		363
360		358
361		353
362		338
363		367
364		348
365		356
366		317
367		326
368		325
369		325
370		341
371		336
372		322
373		306
374		333
375		329
376		303
377		301
378		351
379		306
380		305
381		335
382		304
383		281
384		312
385		300
386		284
387		274
388		294
389		305
390		305
391		267
392		285
393		268
394		270
395		260
396		241
397		293
398		268
399		278
400		262
401		244
402		248
403		270
404		232
405		219
406		224
407		228
408		240
409		233
410		237
411		228
412		236
413		246
414		227
415		252
416		232
417		218
418		214
419		254
420		234
421		241
422		223
423		234
424		211
425		221
426		227
427		224
428		212
429		218
430		195
431		224
432		188
433		206
434		208
435		189
436		202
437		188
438		197
439		197
440		197
441		201
442		194
443		218
444		176
445		165
446		187
447		163
448		204
