Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	800
Conversion Gain:	1024
Coarse Gain:	3
Fine Gain:	61
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	243.81
Elapsed Live Time:	242.29
Start Time:	October 09, 2015, 02:30:54
End Time:	October 09, 2015, 02:34:58
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	680	682	157	1	0	680
2	247	289	35086	28527	21	267
3	641	679	5179	2428	21	659

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		1
12		0
13		0
14		0
15		0
16		52
17		320
18		325
19		363
20		366
21		354
22		397
23		380
24		418
25		416
26		428
27		445
28		446
29		445
30		432
31		444
32		453
33		454
34		476
35		497
36		493
37		489
38		511
39		497
40		528
41		509
42		529
43		517
44		487
45		473
46		511
47		513
48		498
49		448
50		515
51		501
52		538
53		516
54		493
55		502
56		513
57		488
58		503
59		542
60		533
61		489
62		532
63		513
64		529
65		506
66		498
67		514
68		472
69		492
70		483
71		481
72		521
73		476
74		519
75		491
76		517
77		531
78		536
79		512
80		523
81		593
82		605
83		575
84		599
85		631
86		654
87		692
88		674
89		724
90		751
91		763
92		738
93		709
94		678
95		644
96		652
97		580
98		558
99		590
100		602
101		534
102		557
103		530
104		479
105		491
106		514
107		493
108		482
109		491
110		503
111		492
112		526
113		505
114		519
115		490
116		503
117		483
118		514
119		445
120		449
121		466
122		481
123		462
124		480
125		404
126		415
127		428
128		443
129		411
130		423
131		372
132		382
133		379
134		362
135		386
136		390
137		383
138		353
139		358
140		364
141		364
142		366
143		347
144		354
145		337
146		338
147		363
148		352
149		360
150		316
151		324
152		326
153		365
154		349
155		323
156		301
157		333
158		357
159		269
160		315
161		326
162		315
163		314
164		297
165		302
166		298
167		279
168		273
169		282
170		310
171		273
172		223
173		221
174		225
175		230
176		203
177		211
178		213
179		201
180		193
181		170
182		183
183		163
184		163
185		192
186		162
187		173
188		177
189		156
190		150
191		141
192		143
193		121
194		122
195		132
196		139
197		132
198		128
199		117
200		121
201		120
202		105
203		106
204		117
205		123
206		121
207		103
208		118
209		103
210		100
211		112
212		103
213		78
214		92
215		97
216		108
217		102
218		100
219		97
220		90
221		96
222		106
223		96
224		87
225		85
226		93
227		77
228		96
229		95
230		88
231		94
232		96
233		89
234		92
235		98
236		78
237		94
238		98
239		96
240		99
241		88
242		96
243		120
244		113
245		133
246		161
247		175
248		190
249		242
250		303
251		306
252		373
253		471
254		592
255		641
256		718
257		766
258		882
259		968
260		1094
261		1171
262		1268
263		1385
264		1415
265		1494
266		1494
267		1499
268		1559
269		1507
270		1489
271		1471
272		1360
273		1311
274		1198
275		1133
276		984
277		947
278		769
279		726
280		602
281		536
282		430
283		363
284		317
285		261
286		219
287		180
288		156
289		121
290		116
291		89
292		79
293		73
294		48
295		64
296		54
297		46
298		48
299		41
300		42
301		46
302		33
303		37
304		34
305		42
306		46
307		41
308		48
309		30
310		58
311		40
312		40
313		27
314		45
315		57
316		40
317		46
318		46
319		45
320		42
321		44
322		37
323		47
324		53
325		27
326		38
327		38
328		40
329		49
330		44
331		47
332		39
333		52
334		52
335		42
336		53
337		46
338		54
339		41
340		39
341		54
342		39
343		33
344		38
345		50
346		48
347		49
348		43
349		60
350		35
351		45
352		48
353		47
354		43
355		38
356		54
357		44
358		39
359		33
360		41
361		43
362		37
363		31
364		48
365		29
366		32
367		36
368		41
369		34
370		53
371		47
372		56
373		30
374		34
375		47
376		43
377		46
378		41
379		45
380		39
381		34
382		46
383		38
384		47
385		50
386		39
387		37
388		43
389		45
390		45
391		46
392		41
393		29
394		45
395		47
396		34
397		44
398		54
399		48
400		40
401		45
402		39
403		46
404		31
405		38
406		43
407		58
408		52
409		39
410		47
411		50
412		39
413		51
414		43
415		48
416		53
417		48
418		54
419		45
420		44
421		47
422		44
423		49
424		49
425		42
426		50
427		37
428		58
429		50
430		35
431		45
432		58
433		40
434		33
435		31
436		50
437		40
438		53
439		61
440		48
441		49
442		61
443		51
444		51
445		50
446		44
447		52
448		52
449		50
450		30
451		50
452		55
453		46
454		52
