Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	800
Conversion Gain:	1024
Coarse Gain:	3
Fine Gain:	61
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	259.6
Elapsed Live Time:	258.15
Start Time:	October 09, 2015, 03:08:02
End Time:	October 09, 2015, 03:12:22
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	680	682	125	2	0	680
2	247	289	32780	26242	21	267
3	641	679	4907	2293	25	658

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		0
15		0
16		48
17		287
18		285
19		336
20		405
21		334
22		364
23		370
24		359
25		381
26		390
27		394
28		411
29		429
30		415
31		445
32		423
33		433
34		409
35		471
36		469
37		444
38		468
39		430
40		454
41		495
42		447
43		448
44		497
45		530
46		509
47		479
48		490
49		484
50		480
51		462
52		485
53		510
54		485
55		516
56		525
57		502
58		519
59		490
60		503
61		521
62		550
63		497
64		501
65		505
66		486
67		521
68		501
69		508
70		507
71		483
72		529
73		509
74		502
75		540
76		503
77		496
78		514
79		519
80		531
81		533
82		589
83		557
84		585
85		572
86		645
87		671
88		681
89		755
90		770
91		781
92		687
93		714
94		716
95		662
96		622
97		574
98		542
99		535
100		550
101		495
102		504
103		469
104		415
105		478
106		470
107		498
108		460
109		455
110		496
111		492
112		478
113		524
114		476
115		502
116		501
117		477
118		491
119		484
120		440
121		459
122		419
123		456
124		398
125		373
126		402
127		389
128		377
129		359
130		342
131		372
132		336
133		368
134		389
135		362
136		352
137		345
138		347
139		347
140		341
141		326
142		335
143		322
144		347
145		330
146		327
147		321
148		344
149		308
150		322
151		287
152		302
153		303
154		301
155		303
156		308
157		309
158		332
159		295
160		289
161		294
162		275
163		282
164		312
165		290
166		271
167		256
168		255
169		286
170		231
171		245
172		223
173		213
174		221
175		212
176		187
177		188
178		189
179		183
180		174
181		163
182		154
183		160
184		143
185		157
186		142
187		148
188		131
189		146
190		137
191		144
192		143
193		121
194		128
195		131
196		114
197		116
198		126
199		131
200		112
201		110
202		112
203		115
204		95
205		93
206		97
207		88
208		113
209		120
210		97
211		103
212		106
213		107
214		90
215		104
216		94
217		111
218		109
219		98
220		94
221		100
222		119
223		101
224		83
225		120
226		110
227		109
228		100
229		109
230		99
231		76
232		92
233		85
234		113
235		104
236		105
237		90
238		113
239		92
240		111
241		126
242		119
243		112
244		137
245		167
246		159
247		198
248		250
249		286
250		274
251		364
252		415
253		463
254		553
255		645
256		681
257		782
258		904
259		983
260		1059
261		1079
262		1235
263		1274
264		1309
265		1444
266		1355
267		1461
268		1383
269		1359
270		1392
271		1315
272		1264
273		1217
274		1036
275		1018
276		920
277		851
278		685
279		606
280		542
281		437
282		398
283		332
284		254
285		196
286		191
287		153
288		105
289		112
290		93
291		82
292		60
293		61
294		71
295		44
296		55
297		47
298		49
299		30
300		50
301		30
302		39
303		50
304		39
305		43
306		38
307		41
308		45
309		34
310		38
311		37
312		43
313		32
314		51
315		42
316		42
317		48
318		46
319		44
320		51
321		40
322		38
323		48
324		39
325		35
326		35
327		45
328		47
329		42
330		37
331		43
332		45
333		46
334		50
335		30
336		42
337		32
338		39
339		43
340		46
341		40
342		57
343		40
344		34
345		40
346		37
347		34
348		39
349		39
350		49
351		40
352		47
353		44
354		43
355		35
356		49
357		40
358		39
359		47
360		46
361		36
362		35
363		47
364		54
365		41
366		31
367		48
368		25
369		54
370		49
371		41
372		53
373		46
374		37
375		33
376		37
377		44
378		38
379		32
380		30
381		50
382		28
383		43
384		50
385		30
386		47
387		50
388		58
389		31
390		46
391		54
392		35
393		41
394		46
395		35
396		40
397		39
398		50
399		49
400		51
401		48
402		52
403		40
404		51
405		50
406		55
407		40
408		48
409		50
410		42
411		40
412		44
413		53
414		41
415		48
416		40
417		47
418		39
419		48
420		41
421		54
422		54
423		30
424		45
425		45
426		52
427		45
428		54
429		60
430		59
431		58
432		62
433		59
434		41
435		44
436		43
437		48
438		54
439		44
440		44
441		46
442		36
443		40
444		48
445		47
446		35
447		39
448		43
449		51
450		56
451		48
452		46
453		51
454		62
