Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	800
Conversion Gain:	1024
Coarse Gain:	3
Fine Gain:	61
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	295.12
Elapsed Live Time:	293.35
Start Time:	October 09, 2015, 02:43:28
End Time:	October 09, 2015, 02:48:23
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	680	682	169	7	0	681
2	247	289	41742	33871	21	267
3	641	679	6069	2909	21	658

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		1
15		1
16		58
17		403
18		375
19		439
20		424
21		432
22		464
23		438
24		455
25		482
26		486
27		509
28		502
29		500
30		512
31		514
32		544
33		529
34		551
35		521
36		550
37		543
38		547
39		562
40		576
41		582
42		580
43		579
44		574
45		546
46		542
47		569
48		614
49		615
50		607
51		627
52		589
53		646
54		591
55		610
56		637
57		608
58		618
59		647
60		612
61		591
62		556
63		565
64		636
65		600
66		623
67		609
68		595
69		588
70		613
71		614
72		578
73		620
74		598
75		609
76		631
77		569
78		603
79		644
80		610
81		645
82		677
83		698
84		722
85		773
86		825
87		854
88		811
89		938
90		922
91		916
92		852
93		858
94		814
95		800
96		750
97		719
98		712
99		724
100		661
101		650
102		635
103		588
104		621
105		620
106		614
107		594
108		645
109		600
110		604
111		586
112		619
113		620
114		646
115		615
116		599
117		564
118		618
119		561
120		565
121		569
122		563
123		547
124		529
125		497
126		487
127		513
128		503
129		476
130		493
131		473
132		497
133		502
134		449
135		472
136		422
137		422
138		394
139		422
140		420
141		420
142		436
143		403
144		416
145		385
146		418
147		430
148		371
149		430
150		408
151		392
152		407
153		373
154		412
155		355
156		418
157		370
158		408
159		387
160		378
161		351
162		352
163		393
164		357
165		335
166		327
167		332
168		311
169		330
170		345
171		290
172		262
173		278
174		283
175		234
176		264
177		223
178		243
179		204
180		210
181		207
182		170
183		205
184		218
185		197
186		199
187		197
188		212
189		180
190		179
191		167
192		154
193		161
194		151
195		153
196		142
197		135
198		131
199		148
200		122
201		138
202		155
203		135
204		130
205		116
206		128
207		144
208		133
209		116
210		134
211		114
212		144
213		110
214		119
215		131
216		112
217		120
218		121
219		111
220		132
221		108
222		108
223		117
224		129
225		117
226		106
227		117
228		128
229		112
230		111
231		106
232		116
233		124
234		117
235		101
236		109
237		117
238		107
239		111
240		127
241		124
242		127
243		136
244		161
245		159
246		181
247		206
248		276
249		288
250		402
251		424
252		482
253		599
254		656
255		792
256		848
257		931
258		1093
259		1250
260		1283
261		1400
262		1541
263		1601
264		1729
265		1833
266		1878
267		1821
268		1859
269		1787
270		1750
271		1693
272		1618
273		1539
274		1384
275		1265
276		1119
277		1038
278		933
279		809
280		675
281		596
282		499
283		415
284		357
285		319
286		236
287		209
288		168
289		141
290		130
291		111
292		71
293		61
294		58
295		66
296		66
297		60
298		54
299		66
300		60
301		53
302		63
303		40
304		45
305		42
306		60
307		47
308		45
309		45
310		42
311		56
312		57
313		53
314		64
315		60
316		50
317		47
318		44
319		47
320		51
321		62
322		45
323		51
324		55
325		48
326		60
327		55
328		60
329		52
330		56
331		53
332		62
333		66
334		45
335		46
336		55
337		57
338		49
339		50
340		53
341		34
342		55
343		65
344		55
345		52
346		43
347		53
348		53
349		68
350		59
351		51
352		54
353		57
354		48
355		43
356		41
357		45
358		50
359		48
360		58
361		58
362		53
363		52
364		50
365		37
366		47
367		49
368		40
369		42
370		64
371		50
372		65
373		48
374		41
375		49
376		54
377		43
378		59
379		55
380		43
381		53
382		57
383		54
384		48
385		48
386		58
387		59
388		43
389		55
390		45
391		59
392		63
393		56
394		43
395		44
396		60
397		53
398		45
399		60
400		58
401		45
402		62
403		57
404		56
405		52
406		42
407		45
408		42
409		52
410		52
411		44
412		56
413		61
414		55
415		67
416		48
417		65
418		62
419		57
420		54
421		50
422		53
423		72
424		56
425		47
426		61
427		58
428		56
429		46
430		48
431		61
432		49
433		62
434		48
435		41
436		41
437		48
438		61
439		63
440		55
441		50
442		53
443		62
444		69
445		50
446		59
447		56
448		66
449		61
450		66
451		72
452		57
453		71
