Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	800
Conversion Gain:	1024
Coarse Gain:	3
Fine Gain:	61
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	336.94
Elapsed Live Time:	335.52
Start Time:	October 09, 2015, 02:41:05
End Time:	October 09, 2015, 02:42:39
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	680	682	137	5	0	680
2	247	289	27378	20711	22	266
3	641	679	4480	1983	27	659

Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		1
13		0
14		1
15		2
16		50
17		315
18		313
19		337
20		330
21		342
22		327
23		367
24		392
25		383
26		416
27		383
28		436
29		441
30		446
31		457
32		456
33		464
34		460
35		489
36		545
37		538
38		523
39		483
40		522
41		514
42		507
43		546
44		597
45		542
46		565
47		589
48		549
49		554
50		584
51		582
52		576
53		546
54		584
55		593
56		602
57		566
58		592
59		593
60		592
61		572
62		549
63		562
64		583
65		568
66		578
67		568
68		549
69		559
70		571
71		561
72		526
73		559
74		559
75		566
76		494
77		559
78		574
79		623
80		607
81		642
82		635
83		572
84		663
85		694
86		679
87		738
88		803
89		839
90		813
91		791
92		858
93		713
94		746
95		656
96		673
97		691
98		645
99		618
100		532
101		502
102		537
103		549
104		499
105		509
106		500
107		531
108		478
109		471
110		484
111		493
112		513
113		508
114		516
115		479
116		456
117		486
118		501
119		506
120		445
121		454
122		429
123		408
124		430
125		405
126		417
127		389
128		379
129		353
130		383
131		327
132		328
133		346
134		353
135		345
136		353
137		335
138		316
139		329
140		333
141		338
142		335
143		310
144		312
145		318
146		283
147		280
148		297
149		290
150		292
151		283
152		291
153		305
154		316
155		295
156		288
157		281
158		282
159		267
160		300
161		266
162		249
163		239
164		277
165		258
166		226
167		240
168		236
169		220
170		248
171		221
172		221
173		173
174		189
175		216
176		219
177		174
178		173
179		182
180		180
181		169
182		179
183		165
184		162
185		155
186		140
187		162
188		143
189		141
190		152
191		160
192		148
193		154
194		123
195		129
196		155
197		140
198		125
199		142
200		115
201		113
202		138
203		134
204		128
205		132
206		108
207		110
208		129
209		116
210		114
211		124
212		137
213		135
214		124
215		118
216		105
217		109
218		120
219		110
220		130
221		102
222		153
223		146
224		160
225		136
226		141
227		138
228		148
229		121
230		136
231		135
232		133
233		125
234		137
235		149
236		154
237		137
238		158
239		164
240		164
241		147
242		161
243		173
244		184
245		172
246		196
247		226
248		220
249		281
250		287
251		329
252		401
253		467
254		473
255		554
256		623
257		687
258		760
259		784
260		917
261		977
262		966
263		1041
264		1057
265		1091
266		1151
267		1136
268		1141
269		1148
270		1072
271		1087
272		1001
273		938
274		863
275		807
276		737
277		648
278		589
279		486
280		442
281		368
282		357
283		297
284		246
285		204
286		172
287		136
288		116
289		95
290		80
291		70
292		65
293		51
294		59
295		50
296		48
297		48
298		46
299		41
300		45
301		38
302		52
303		41
304		39
305		49
306		61
307		48
308		53
309		57
310		35
311		60
312		46
313		46
314		40
315		48
316		57
317		52
318		49
319		53
320		53
321		61
322		52
323		55
324		33
325		43
326		43
327		49
328		38
329		50
330		40
331		37
332		48
333		53
334		51
335		45
336		46
337		40
338		43
339		42
340		25
341		41
342		31
343		49
344		46
345		51
346		48
347		39
348		38
349		49
350		60
351		41
352		47
353		35
354		39
355		41
356		45
357		43
358		56
359		34
360		44
361		40
362		32
363		34
364		41
365		41
366		47
367		48
368		40
369		52
370		49
371		46
372		52
373		56
374		33
375		36
376		41
377		50
378		44
379		48
380		59
381		43
382		42
383		35
384		53
385		44
386		41
387		38
388		49
389		38
390		44
391		55
392		43
393		62
394		31
395		41
396		44
397		46
398		48
399		42
400		50
401		30
402		38
403		51
404		51
405		43
406		60
407		49
408		49
409		46
410		59
411		47
412		34
413		45
414		44
415		47
416		51
417		47
418		34
419		43
420		39
421		32
422		46
423		50
424		43
425		52
426		47
427		46
428		50
429		39
430		50
431		46
432		39
433		42
434		53
435		46
436		48
437		55
438		46
439		46
440		44
441		55
442		49
443		43
444		48
445		50
446		46
447		46
448		45
449		40
450		47
451		51
452		52
453		50
454		44
455		46
456		53
