Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1250
Conversion Gain:	1024
Coarse Gain:	4
Fine Gain:	0
Upper Discriminator:	3560
Lower Discriminator:	164
Calibration Coefficients:	1.666666666666515	3.3955555555555557
Calibration Channels:	150	375
Calibration Energies:	511.0	1275.0
Elapsed Real Time:	835.06
Elapsed Live Time:	806.53
Start Time:	February 18, 2016, 03:06:12
End Time:	February 18, 2016, 03:20:07
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	150	151	12483	119	0	512

Channel Data:
Channel	Energy	Counts
85	290.2888888888887	12273
86	293.6844444444443	12050
87	297.07999999999987	11745
88	300.4755555555554	11487
89	303.87111111111096	11291
90	307.26666666666654	11501
91	310.66222222222206	10910
92	314.05777777777763	10609
93	317.4533333333332	10570
94	320.8488888888887	10273
95	324.2444444444443	10351
96	327.6399999999999	10050
97	331.0355555555554	9787
98	334.43111111111097	9807
99	337.82666666666654	9648
100	341.22222222222206	9404
101	344.61777777777763	9366
102	348.0133333333332	9066
103	351.4088888888887	9193
104	354.8044444444443	9095
105	358.1999999999999	8881
106	361.5955555555554	8730
107	364.99111111111097	8644
108	368.38666666666654	8415
109	371.78222222222206	8452
110	375.17777777777764	8225
111	378.5733333333332	8156
112	381.9688888888887	7975
113	385.3644444444443	7816
114	388.7599999999999	7757
115	392.1555555555554	7726
116	395.55111111111097	7481
117	398.94666666666654	7533
118	402.34222222222206	7386
119	405.73777777777764	7258
120	409.1333333333332	7242
121	412.52888888888873	7333
122	415.9244444444443	7131
123	419.3199999999999	7056
124	422.7155555555554	7129
125	426.111111111111	7056
126	429.50666666666655	7037
127	432.90222222222206	7070
128	436.29777777777764	6870
129	439.6933333333332	7046
130	443.08888888888873	7136
131	446.4844444444443	7015
132	449.8799999999999	6961
133	453.2755555555554	6975
134	456.671111111111	6939
135	460.06666666666655	7167
136	463.46222222222207	7037
137	466.85777777777764	7125
138	470.2533333333332	7195
139	473.64888888888873	7205
140	477.0444444444443	7082
141	480.4399999999999	7139
142	483.8355555555554	7093
143	487.231111111111	6955
144	490.62666666666655	7048
145	494.02222222222207	6847
146	497.41777777777764	6678
147	500.8133333333332	6739
148	504.20888888888874	6361
149	507.6044444444443	6246
150	510.9999999999999	6358
151	514.3955555555555	6125
152	517.7911111111109	5882
153	521.1866666666665	5683
154	524.5822222222221	5708
155	527.9777777777776	5463
156	531.3733333333332	5311
157	534.7688888888888	5210
158	538.1644444444443	5070
159	541.5599999999998	4891
160	544.9555555555554	4940
161	548.351111111111	4682
162	551.7466666666666	4501
163	555.1422222222221	4378
164	558.5377777777776	4515
165	561.9333333333332	4221
166	565.3288888888887	4096
167	568.7244444444443	4137
168	572.1199999999999	4131
169	575.5155555555555	3935
170	578.9111111111109	4002
171	582.3066666666665	3886
172	585.7022222222221	3826
173	589.0977777777777	3947
174	592.4933333333332	3837
175	595.8888888888888	3740
176	599.2844444444443	3782
177	602.6799999999998	3812
178	606.0755555555554	3758
179	609.471111111111	3792
180	612.8666666666666	3676
181	616.2622222222221	3627
182	619.6577777777776	3701
183	623.0533333333332	3586
184	626.4488888888887	3768
185	629.8444444444443	3600
186	633.2399999999999	3484
187	636.6355555555555	3551
188	640.0311111111109	3576
189	643.4266666666665	3500
190	646.8222222222221	3421
191	650.2177777777777	3399
192	653.6133333333332	3306
193	657.0088888888888	3279
194	660.4044444444443	3338
195	663.7999999999998	3176
196	667.1955555555554	3079
197	670.591111111111	3092
198	673.9866666666666	3087
199	677.3822222222221	2972
200	680.7777777777776	2986
201	684.1733333333332	2991
202	687.5688888888888	2830
203	690.9644444444443	2768
204	694.3599999999999	2793
205	697.7555555555555	2730
206	701.1511111111109	2714
207	704.5466666666665	2634
208	707.9422222222221	2692
209	711.3377777777777	2683
210	714.7333333333332	2456
211	718.1288888888888	2487
212	721.5244444444443	2455
213	724.9199999999998	2456
214	728.3155555555554	2403
215	731.711111111111	2423
216	735.1066666666666	2377
217	738.5022222222221	2379
218	741.8977777777776	2302
219	745.2933333333332	2341
220	748.6888888888888	2265
221	752.0844444444443	2319
222	755.4799999999999	2323
223	758.8755555555555	2255
224	762.2711111111109	2276
225	765.6666666666665	2285
226	769.0622222222221	2247
227	772.4577777777777	2283
228	775.8533333333332	2306
229	779.2488888888888	2268
230	782.6444444444443	2284
231	786.0399999999998	2136
232	789.4355555555554	2167
233	792.831111111111	2175
234	796.2266666666666	2259
235	799.6222222222221	2094
236	803.0177777777776	2251
237	806.4133333333332	2083
238	809.8088888888888	2174
239	813.2044444444443	2087
240	816.5999999999999	2106
241	819.9955555555555	2084
242	823.391111111111	2090
243	826.7866666666665	2101
244	830.1822222222221	2036
245	833.5777777777777	2040
246	836.9733333333332	1974
247	840.3688888888888	2145
248	843.7644444444443	1997
249	847.1599999999999	2051
250	850.5555555555554	1969
251	853.951111111111	1987
252	857.3466666666666	1888
253	860.7422222222222	2026
254	864.1377777777776	1960
255	867.5333333333332	1959
256	870.9288888888888	1860
257	874.3244444444443	1971
258	877.7199999999999	1910
259	881.1155555555554	1887
260	884.511111111111	1853
261	887.9066666666665	1829
262	891.3022222222221	1772
263	894.6977777777777	1778
264	898.0933333333332	1816
265	901.4888888888887	1878
266	904.8844444444443	1793
267	908.2799999999999	1795
268	911.6755555555554	1798
269	915.071111111111	1784
270	918.4666666666666	1819
271	921.862222222222	1743
272	925.2577777777776	1780
273	928.6533333333332	1683
274	932.0488888888888	1737
275	935.4444444444443	1707
276	938.8399999999999	1717
277	942.2355555555554	1698
278	945.631111111111	1686
279	949.0266666666665	1675
280	952.4222222222221	1723
281	955.8177777777777	1646
282	959.2133333333333	1655
283	962.6088888888887	1605
284	966.0044444444443	1655
285	969.3999999999999	1617
286	972.7955555555554	1685
287	976.191111111111	1664
288	979.5866666666666	1646
289	982.982222222222	1636
290	986.3777777777776	1671
291	989.7733333333332	1586
292	993.1688888888888	1666
293	996.5644444444443	1635
294	999.9599999999999	1638
295	1003.3555555555554	1660
296	1006.751111111111	1671
297	1010.1466666666665	1606
298	1013.5422222222221	1555
299	1016.9377777777777	1499
300	1020.3333333333333	1565
301	1023.7288888888887	1564
302	1027.1244444444444	1548
303	1030.52	1558
304	1033.9155555555553	1551
305	1037.311111111111	1518
306	1040.7066666666665	1559
307	1044.102222222222	1576
308	1047.4977777777776	1581
309	1050.8933333333332	1565
310	1054.2888888888888	1522
311	1057.6844444444444	1547
312	1061.08	1531
313	1064.4755555555555	1516
314	1067.871111111111	1509
315	1071.2666666666667	1523
316	1074.662222222222	1525
317	1078.0577777777776	1527
318	1081.4533333333331	1579
319	1084.8488888888887	1431
320	1088.2444444444443	1514
